0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
DB01083,0.966577401,0.299631117,1.176808704,-0.093573421,-0.110785989,2.010768017,-0.318077335,-0.280878196,1.070880937,-1.242495776,-1.049363663,-1.163772056,0.304981175,1.611445275,0.297546461,-0.665934688,-0.051451711,-0.424688937,0.58847986,0.656518597,0.409684461,-0.429283827,0.219819613,-0.046897256,0.231904239,0.872667522,-0.453797414,0.940781013,1.732154232,-0.46944905,0.550817451,-0.098333759,-0.077855069,-0.809514714,-0.636808123,0.869503137,1.081823224,-0.710774482,0.245542488,1.181239043,-0.475335389,0.123842282,-0.505326337,0.291536428,-0.230987917,0.750801374,-1.051727023,0.440406892,0.222222022,0.322836539,-0.397862242,-0.259937182,0.453742501,0.530033431,0.466196234,-0.6232083,-0.763642258,-0.513338712,0.216305862,0.572172844,-0.854773656,0.672842141,0.258620676,0.947380383,0.213735899,0.242464583,0.182499203,-0.71881518,-0.274710961,0.224841401,-1.083281504,0.314603798,-0.082460259,0.084143963,0.171781751,-0.024899232,0.206454666,0.07135711,-0.291644175,-1.150189415,-0.172377213,-0.373535466,-0.386002481,0.151919411,0.432565781,0.046742655,-0.103926918,0.727597853,-0.01518643,-0.370549653,-0.15026513,0.0115492,0.418923007,0.04613782,0.055059911,-0.609283439,-0.775317864,-0.325056267,-0.232583071,-0.326653354,-0.271082319,-0.218158137,-0.019115392,0.171226886,-0.226066796,-0.572254243,0.189237877,0.004743102,-0.104425674,0.070602336,-0.083226763,-0.528601737,-0.326136577,-0.005804366,-0.289930482,-0.534937554,0.420503762,0.403150105,0.396440346,0.466250808,-0.701584371,0.274773721,-0.180127943,-0.200924121,-0.396243517,0.109737396,0.535037576,0.045814144,0.141341286,0.152640952,-0.07645035,0.162728102,-0.361568758,-0.309690085,0.304756703,0.14726829,0.357692081,0.157522908,0.200811065,-0.048520108,-0.087050127,0.069937561,-0.103465099,0.183003376,0.283585839,0.644403191,-0.124488634,0.176994476,0.016118607,-0.038930147
DB01249,0.721307361,2.493835803,1.184342708,0.581417504,0.049019749,1.520463647,0.253059169,0.219933967,-0.952484953,-0.427781835,-0.065251142,0.225836528,0.532111309,-1.500644693,-0.073462328,-0.484139731,0.255958664,0.646654327,-1.093362631,1.085643543,0.493648423,0.407678098,-0.012763173,-0.689706972,-1.105568794,0.555586779,-1.158329629,-0.872432954,-1.29656744,-0.82844591,-0.882012414,-0.574371759,-0.226201379,0.156654847,-0.5354097,-0.805129163,-0.276766992,-0.006163087,0.483172907,-0.512759812,0.295676418,0.563287258,-0.168554774,-0.192402889,-1.01881948,-0.11956773,0.286297516,0.008930026,-0.73522591,-0.233079574,0.828175166,-0.078377904,0.122548032,-0.70575555,-0.171348318,-0.285539672,-0.841510066,-0.974153144,0.827001151,0.829720796,-0.630192416,0.306478318,-0.273278126,0.410655918,-0.428663258,-0.145945853,0.247290798,0.392165624,-0.715581655,0.781060795,-0.269725168,-0.013293141,-0.553156806,-0.10172112,0.163472979,0.323873051,-0.305527155,0.511474382,0.768874342,0.3231233,0.005209357,0.185131465,0.057795549,-0.08151707,0.630187962,-0.45870133,-0.317916914,0.010122893,0.03888639,-0.284013953,0.451332186,0.407981484,-0.426876278,0.381410358,-0.248197122,0.364202596,-0.533539987,0.114537863,0.417969562,-0.472064133,-0.448529279,-0.379538072,-0.074821582,-0.490523744,-0.680488751,-0.024632365,0.020451146,0.160078791,-0.091031761,0.360931863,0.1244229,0.34437189,0.093950522,0.308006406,0.221664361,-0.040370629,-0.094889166,0.15957792,-0.098741275,-0.230973351,-0.55022174,0.613396904,0.132925823,-0.115667899,-0.140415083,0.164768888,0.080945263,-0.308741593,-0.208201724,-0.010873916,-0.144292181,0.112302095,0.241409208,-0.395684633,-0.287349808,0.341340244,-0.071838178,0.198599305,0.319770464,-0.147684018,0.067884766,0.089072073,-0.243535746,-0.304596896,-0.002658161,0.177210377,0.417061102,-0.054086786,-0.070720184,0.224038101
DB00493,2.815950786,0.989634606,-1.538859346,0.658198393,-0.532625218,-0.685812424,-1.140493323,-0.415229518,-0.234885811,-0.762446836,0.98226467,-0.010679465,0.787383108,0.827190584,-0.573648729,-0.357739807,-1.070340047,0.48710965,-0.384769869,-0.785402175,0.144380348,0.49964272,-0.991318661,1.125902759,-0.335512868,0.346782604,-0.177340976,-0.687159596,-0.857965224,0.944136426,-0.317896869,-1.076865483,0.152499952,-0.007238385,-0.24536804,-0.301635937,-0.615391858,1.012111144,0.240924882,-0.813934228,0.037741396,-0.685174576,0.284356177,0.015693406,-0.475335131,-0.0025839,-0.140017925,0.760605422,0.18662484,-0.229622194,-0.119268537,-0.071856651,-0.296459016,-0.451076979,0.545723376,-0.182953363,-0.213918581,-0.567856618,-0.178008158,-0.262017982,-0.354829871,0.200105581,0.349299729,0.28250812,-0.051753783,0.521338572,-0.571577556,0.287540337,-0.018794885,0.393472682,-0.442160905,-0.37301708,0.272942074,0.163667401,0.076937882,0.651895762,-0.00155964,-0.394242785,0.052050862,0.252704022,-0.0973968,-0.436094693,0.918367402,-0.189121603,0.286467402,-0.196233593,0.549554516,-0.428972954,0.284188336,0.164846118,0.57563206,0.346047986,0.2246035,0.631058806,-0.195851749,-0.18358471,-0.296462703,-0.480690328,-0.124464645,-0.114613991,-0.373814887,-0.434948289,-0.036146193,0.1451535,0.007157408,-0.024436737,-0.289421449,-0.088444625,-0.46888447,-0.092994205,0.049507702,0.129578802,0.218869531,-0.118223653,0.081690826,-0.095629094,-0.34374892,-0.246834425,0.689095601,-0.278414587,0.106582468,-0.406390787,-0.273028524,0.301596233,0.315300585,-0.320706187,0.382144132,0.165864945,0.158671609,0.461318157,-0.081091091,-0.103530502,0.119532361,0.289184274,0.24366599,0.010973951,0.272212126,0.283796866,-0.007978139,0.46426478,-0.094251429,-0.163347567,0.079786542,0.074491255,0.080252018,-0.241992972,-0.104033366,0.293700393,-0.188183731,-0.004641394
DB00196,0.47307724,0.028737415,0.444459219,0.235122007,-0.243360036,-1.719828985,0.823994557,1.368780836,0.929669831,-0.975541992,-0.708873055,-0.293215001,-1.186796761,-0.987861705,-0.829013279,-0.058049367,-0.568749112,-0.174495988,-0.040837468,0.971306482,0.523258834,-0.239993659,-0.561011718,-0.560003279,0.940574526,-0.361482223,-0.756383863,0.717069939,-1.39929681,-0.093610629,0.278919477,1.350677079,1.144844963,-1.426524738,0.370013435,-0.829940433,-1.058951678,-0.223459992,-0.127711081,-0.26121928,-0.37947589,0.750750952,-0.353697606,-0.197270126,0.33536233,-0.860929428,0.704302501,1.196312119,-0.717163647,0.662886637,-0.172104389,0.491964075,0.762282927,0.06680212,-0.799791596,0.646243042,-0.41295237,0.807110207,-0.015971514,0.164482934,0.284271926,-0.316553311,-0.768368423,-0.699132383,-0.231248717,-0.562281629,-0.133333711,-0.572055627,-0.371199052,1.082187334,0.468590684,0.748634188,-0.133165442,0.168431039,0.368553936,0.155015792,-0.00038179,0.066592398,-0.057542716,0.192697893,0.43080484,-0.167922452,0.367027494,0.303874643,0.173845307,0.270617449,-0.074092892,-0.428939835,-0.400452696,-0.166006628,-0.41657642,0.118218585,-0.097946859,-0.069429639,0.596872971,-0.849274197,-0.123433869,-0.279818124,-0.454574983,-0.139064818,-0.067854176,-0.518320869,0.196075577,0.097748443,-0.2637262,0.165055368,-0.031427642,-0.029601714,0.256629192,0.216277534,-0.046268896,0.29066712,0.026600793,-0.33256722,-0.187368902,-0.16986834,0.095260703,0.197181661,-0.58354221,0.021707289,0.041474962,-0.566890451,0.561927436,-0.20514332,-0.015377794,-0.454269939,0.051322757,0.149728235,0.079151813,-0.310844645,0.15356153,-0.037164848,-0.068517558,0.042546486,0.241751452,0.425047447,-0.053024989,-0.124628336,-0.100240277,0.157539218,-0.05068752,0.070371128,0.289367325,-0.169373019,-0.26997863,-0.153841674,-0.639968545,0.148402988,-0.229748992,-0.054905962
DB00445,1.378139499,-0.305668544,1.583578814,1.246769364,-0.276850682,-0.279104926,-0.221559091,-2.312453781,-0.034158509,-0.892219198,-0.58702848,0.760051214,-1.274314951,-0.966616899,1.786009018,-1.044562692,-1.556763571,-1.246497225,0.104103993,-0.493148292,0.651330483,-0.430424607,-1.088940125,-1.040111014,0.77556173,-0.040958769,0.749404285,0.170518083,-0.646742881,-0.555856272,-0.37263767,0.192383836,-0.199531216,-0.161237542,-0.031291083,-0.425517607,1.105303518,0.451461962,0.378719644,-0.302514114,-0.411487779,-0.745330222,0.163626926,0.381917501,-0.204083958,-0.469504945,0.524527969,0.105293993,-0.4434914,-0.408562364,0.439154607,0.345130205,0.699137483,0.408670116,-0.076448363,-0.219490375,0.054030445,0.272492469,0.642842186,-0.077981141,-0.343218627,-0.433951044,0.0216091,-0.932205259,0.089867839,0.136947201,0.015303638,-0.039593855,0.211718592,0.017426133,0.268108853,0.394464228,-0.068295899,-0.618998969,-0.659317057,-0.123975463,-0.297154189,-0.257597397,0.308183354,0.414715016,-0.256228645,-0.707942463,-0.08016673,0.332953567,0.305995203,-0.198630702,0.121420171,-0.539262097,0.445756607,-0.46695357,0.137442035,-0.285435122,-0.210444308,-0.236478836,-0.028655022,0.187699702,0.09374421,-0.273799121,0.189604565,-0.041939722,-0.421022372,0.62426332,0.698082313,-0.051702784,0.194467874,-0.043868,0.261201334,0.165794539,-0.52534915,-0.006585675,-0.197459421,0.029373314,0.04249561,-0.141535828,-0.172637033,-0.288969999,-0.122076542,0.09659788,-0.032443671,-0.167601451,0.150758883,-0.109215353,-0.256019856,-0.034392102,0.63427235,-0.357222313,-0.394000366,0.142754983,-0.328808346,0.418201597,-0.044323452,0.096616926,-0.509438952,0.48872503,0.326123398,-0.072552795,-0.150414639,-0.006297654,-0.368138412,0.261042472,0.116032753,0.003352785,0.32264734,-0.207973299,-0.331586168,0.163788628,-0.367342749,-0.232184634,0.199505038,0.448432571
DB00620,-1.242070055,2.469099122,2.864116127,1.272426604,0.527538693,-0.958529676,-0.373146722,1.78650549,0.78031713,-0.0838323,1.678636523,-0.552946339,0.390850996,-0.693712473,-0.847141672,0.373141071,1.718478305,-0.70371877,-0.018894579,1.004263639,-0.977984055,-0.798242829,0.319630395,0.267446045,0.96009336,0.813865969,1.15161248,-0.54315563,-0.115493504,0.531530718,0.238591576,-0.555542561,0.51625055,0.044975425,-0.071840633,0.458742644,-0.099840362,-0.54391643,-1.435835386,1.960006426,0.714765657,-0.649231141,0.580667725,0.545048424,-0.385076654,-0.150318399,-0.578739193,-0.631871298,0.642412959,-0.002831934,0.841154396,0.015259126,-0.184591289,-0.335234054,0.511594513,0.269965982,0.175247672,0.030215568,0.635251329,-0.227301001,-0.752926096,-0.764998186,0.796864317,0.022196657,0.425981374,-0.176320349,0.602105653,0.173339365,-0.119575505,0.19586393,-0.888292635,-0.907900184,0.143188848,-0.728736568,-0.326869636,-0.192642762,-0.122439574,0.246032678,-0.035903923,-0.854492633,0.133057819,0.609684135,0.237564375,-0.273101539,-0.587664854,-0.034117858,0.288122961,0.08947863,0.412453838,-0.120539514,-0.031324507,0.064678181,0.152844239,-0.599046782,-0.129463913,0.176823635,0.371864404,-0.265781271,-0.077241097,0.106849376,0.258809765,0.220568399,-0.525471554,-0.079777942,0.026677459,-0.1879146,0.004714964,-0.157863197,-0.107147655,0.485314011,0.112912825,-0.03880006,-0.143761383,0.650677963,-0.082913006,0.043882803,-0.490427548,0.086913651,-0.062422124,-0.467326688,0.185481623,0.111122105,-0.501259688,0.065715922,0.034849301,-0.187216565,0.203919386,-0.257239896,-0.532307702,0.444170347,0.372749248,0.299548118,-0.057185976,0.157049079,-0.097142203,0.21948448,-0.119560455,-0.57165924,0.636643106,-0.0724801,-0.623055764,-0.420497983,0.191762097,-0.231821029,-0.05945426,0.209510153,-0.203668067,0.04976078,-0.225848827,0.050299278
DB00740,0.405740538,-1.252090901,-0.138598412,-0.537815854,-0.823942533,0.678490334,0.929292581,0.589892895,-0.202574677,0.547026008,0.823535231,-0.002718056,0.669730847,-0.439056283,-0.745569202,-0.143110059,0.171055435,0.081943206,-1.230939695,0.043032474,-0.069972633,-0.169645208,0.113046596,1.203129119,1.498891089,0.915276117,0.51096872,-0.559954657,0.345474765,0.267444253,-1.156034478,0.59298386,0.334020279,-0.025893377,-1.282222038,-0.041705613,-0.025284569,-0.33426327,1.179180644,0.118309163,0.493858994,-0.821318221,-0.095852363,-0.905521043,-0.669622158,-0.220451488,-0.147525431,-0.54885404,0.223926205,-0.251882131,0.125845688,0.534949698,0.551144615,-0.114809114,1.169722284,-0.142920736,0.777623939,-1.248072725,-0.770293789,0.245759137,0.556659928,-0.902806719,0.552095618,-0.229954465,0.079139941,-0.867193235,-0.231695821,-0.662538355,-1.086160658,0.117099799,-0.963647854,-0.119699368,0.624317745,0.027362107,0.554209099,-0.234971558,-0.215373764,0.036531434,-0.682506762,0.254284961,0.330964202,-0.202126822,-0.340271365,-0.098310591,0.600166542,0.376481152,-0.587768304,-0.221386353,1.123658329,0.702610273,0.761825903,0.511886611,0.089766127,-0.106028694,-0.339731342,-0.073115566,-0.061714307,-0.216394296,-0.803817358,0.379026251,-0.344326666,0.245094182,0.283871058,-0.502385163,-0.425045213,0.239876805,-0.596177211,0.494677229,0.196824588,-0.355101138,-0.077086604,0.299183221,-0.278878237,-0.101646741,-0.109500296,-0.049267841,0.110528376,-0.079859845,-0.513133039,0.377600128,0.240815455,0.041297038,-0.331321142,0.504466554,0.265176433,-0.218375862,0.101752911,-0.241195677,-0.139755226,0.1437137,0.02177831,0.124465971,0.053502011,-0.400588949,0.279102983,0.227732546,0.327122694,0.345968643,-0.356181351,-0.014304382,0.29695899,0.328789784,-0.154113,-0.034696492,-0.709456925,-0.454613284,0.194391623,0.464271912,-0.163680655,-0.00805542
DB00371,-0.394027528,0.090887275,-0.284551427,0.300138346,-0.125147146,1.50088108,-0.763769217,-0.485585719,1.698300146,0.588349239,-0.235766403,-1.136922246,-0.272401497,-0.003694115,-0.762269554,0.613317858,-0.031685434,1.14101921,-0.76119554,-0.763387681,-0.513642286,-0.085123225,-0.104757825,-0.824191641,0.649861717,-1.643960866,-0.369650435,0.041016873,0.681420868,0.143506936,1.170244179,-0.278366113,0.054054074,-0.38172867,0.187861532,0.083723858,1.056879853,0.030368282,-0.771780889,-0.114504461,-0.021514246,0.876975327,0.768335843,-0.476135766,0.141551101,0.14146902,-0.705759353,0.014837264,-0.23593842,-0.805097074,-0.171002364,0.34439205,-0.66329491,0.269147911,0.775315189,0.41414067,1.205893222,0.571616623,0.667717307,-0.478561772,0.27420543,0.302989811,-0.683515057,-0.019546787,0.309005175,-0.612628903,0.366346196,0.152943898,0.349297537,0.200569363,-0.883621889,0.245962452,-0.256922622,-0.110103545,0.490931262,-0.218604147,0.089719056,0.06980013,-0.031569775,0.259683203,-0.192273392,0.178386087,0.500195704,-0.439807136,-0.08313868,0.179895068,0.09112252,0.357006882,0.159152142,-0.478482856,0.001328789,-0.516332741,0.249904723,0.013897756,-0.13479488,0.256091211,0.434124126,-0.304939526,0.63465655,-0.469752444,0.942162414,-0.238780831,-0.043660223,-0.384526771,-0.352071466,0.257513303,1.223122349,0.137220421,-0.066053246,-0.494621651,-0.266412432,0.388103134,-0.214460696,-0.268860715,-0.247399731,-0.36978879,-0.15225969,0.331149763,-0.04826354,0.125572967,0.047681071,0.098982005,0.141202537,-0.024070269,-0.555585918,-0.172385044,0.121127813,0.604987992,-0.323396099,0.044446298,0.394174376,0.494587548,-0.130194287,0.034908907,0.475393501,-0.211722932,-0.116905113,-0.256338118,-0.024417726,-0.370764245,-0.131102335,0.045561304,-0.258335046,-0.034917543,-0.149386565,-0.21951153,-0.059418387,0.194976014,0.071428978,0.130809153
DB00564,-0.164099979,-1.471551327,-0.167706798,-0.179034172,1.231857259,0.432845407,-1.261501663,1.050989854,1.150180947,0.765272213,-0.040129408,0.63134431,0.240357162,0.692540061,-0.090008127,0.288415796,0.844971666,-0.305095591,-0.532471825,0.300920775,0.751878654,1.109893059,-1.278033849,0.128078187,0.806733205,-0.375985779,0.234662087,-0.564782729,-0.376490881,0.726640437,-0.376501397,-0.215024008,0.719704333,1.756130021,0.448777101,0.021940372,1.125304117,-0.604288154,0.232486021,-0.311413383,1.477969051,1.189566873,0.380969068,-0.840167513,-0.496747215,-1.175055648,0.759315546,-0.085805001,1.109102483,0.443930521,0.508244612,-0.37207271,0.554069343,-0.632048735,0.070677171,0.828850937,0.107219996,-0.687445396,-0.121205958,-0.333306909,0.024624108,-0.19455066,0.006969125,0.123373777,-0.140502992,-0.524505934,-0.013237777,-0.337819941,0.476921875,-0.888666932,0.370139546,-0.399703387,-0.700825781,0.041994207,0.114795975,0.127697281,0.366213869,-0.134789455,-0.329167708,0.073047443,0.485213781,0.646997142,-0.136754233,-0.367118019,0.215981206,0.503950658,0.077900873,0.472431215,-0.458153171,0.252694306,0.364197871,-0.379502425,0.505711415,-0.563303894,0.03700911,-0.265604178,0.068361492,-0.367036695,0.931235882,-0.116225389,-0.379397581,0.358012953,-0.364751223,-0.041121085,-0.483021978,0.359284365,0.688331854,0.12617429,-0.512293343,0.08559966,0.369180594,0.469359468,0.251325634,0.334677358,0.130250311,0.051062484,-0.280422592,-0.272857711,-0.239009008,-0.143539043,0.334536212,-0.401542629,-0.00145996,0.278231782,0.18259737,0.378147099,-0.205845608,-0.010475608,-0.171265163,0.388646321,0.381487077,-0.599090562,-0.423319069,-0.044743912,0.326770968,0.05127743,0.250431134,0.042275435,-0.142652158,0.147894053,0.133692762,-0.215448865,-0.061208511,-0.017746067,0.137801013,-0.126660082,0.139245359,-0.319332861,0.023345947,0.158344175
DB01217,-0.319302477,-1.435656409,1.110360646,0.276415197,-0.02739618,0.486552379,0.886855978,1.150886525,-0.555515901,-0.480719541,-0.635312804,-0.30823682,-0.777206833,-0.620271832,-1.484673973,-0.438695363,-0.917884823,0.278068215,-0.955310288,1.371559289,0.168854346,-0.390960534,-0.970461325,-0.84149844,-0.032435073,-0.976316462,0.625608218,0.436905353,-0.201007471,0.244754506,0.306910225,-0.108097082,1.184740334,0.123615001,0.670055841,-0.140448188,-1.002440417,0.816841521,0.482757346,-1.019571553,-0.874145837,0.308778923,-0.892150153,-0.380146869,-0.130654911,-0.817144116,0.990949546,-0.219937895,-0.087276956,0.176240184,0.64356884,-0.063068577,0.59665697,-0.375851367,-0.610793331,-1.06861802,-0.372363898,-0.314756226,0.222415027,-0.011302905,-0.638340269,-0.75319685,1.099591782,-0.100741709,0.014896622,-0.245819652,-0.700324728,0.078252885,-0.396597671,0.062623161,-0.041149816,0.322882859,-0.716768345,-0.020376418,-0.32390684,0.366990948,0.33175912,-0.308950093,0.054896057,0.282081879,-0.167165682,0.808994802,-0.419941929,0.029521595,1.083904602,0.208575234,0.24063678,-0.237227111,0.067274385,0.464212105,0.897033875,0.392394305,-0.702008594,0.561822373,0.295812463,0.833403282,0.123147912,0.197279628,-0.041926031,-0.336887463,0.208549774,0.093307759,0.146751398,0.097925479,0.034312822,0.266814839,0.570327567,0.598053178,0.460069331,0.073220701,0.618302861,-0.129293885,-0.176820819,-0.085806087,0.126752043,-0.180184995,-0.034190968,-0.77677613,0.149005876,0.139954473,-0.22537851,-0.022316263,-0.105114767,-0.014261662,-0.26497002,0.049577425,0.191127659,-0.214583145,0.277432918,-0.124205207,-0.059029712,-0.231374676,0.38086482,0.142724739,0.327905141,0.234946254,-0.555397675,-0.066272822,0.039864861,-0.321071588,-0.105094897,-0.274698304,-0.257360969,-0.009673786,0.426259263,0.010058412,0.047563067,0.142252264,0.205211309,-0.051600136
DB00115,1.282271553,0.372751263,0.342138531,0.184569714,-0.604772039,-0.930659294,-1.347069433,0.678697413,-0.348745288,2.101728725,1.602658515,-0.47641017,-0.599171992,1.310026191,0.165795017,0.149663718,-0.194693467,-0.745743624,0.396547373,0.43055754,-0.708124731,-2.165811043,0.481275092,-0.427437312,-0.213589905,-0.522960176,-1.498962178,1.549125086,0.018335452,0.137616589,-0.645036482,-0.587446897,0.748948892,0.736029242,0.559002194,-0.181917871,0.142330864,1.140148435,0.776941689,1.336083723,-0.82782862,-0.325070618,0.702151015,0.152095658,0.301985246,0.435579556,0.52479857,0.202521744,-0.61491091,0.407451107,0.757429763,-0.323829552,0.390674754,-0.64131309,0.182753516,0.244643464,0.219385091,-0.477195618,0.073925999,1.20890398,0.051833851,-0.117928806,0.542434579,0.951182813,0.047475723,0.802239466,-0.807647567,0.207380033,1.093117471,-0.401728035,-0.625688273,0.278786631,0.393582363,0.252655687,-0.46956215,-0.522365363,-0.385146085,-0.251083579,0.235106836,0.404108419,0.480328436,-0.06926507,-0.666047857,0.283283162,-0.176741009,0.300669972,-0.210445095,0.086587,0.278018109,-0.3929734,0.654582796,-0.095208939,-0.618443975,-0.428210659,-0.533148427,-0.605176009,-0.580117566,-0.486472172,0.259707608,0.53835366,-0.55883506,0.415348744,-0.011996701,0.392067603,0.204745732,0.008243729,-0.042734776,0.487238033,-0.028178795,-0.144519309,0.477704016,-0.419332754,-0.087920397,-0.020786044,-0.43877043,0.578724293,-0.336839812,0.476325763,0.544027202,-0.314460437,0.077700689,0.393356088,0.161704507,-0.256227512,-0.366732037,0.183841093,-0.353258052,0.694250754,-0.457471787,0.065577049,0.044428287,0.03350266,0.678790694,-0.261869744,0.368017686,-0.438060204,-0.081935645,0.103249267,-0.186319547,0.281023883,-0.049575648,0.74182254,0.205970813,0.117068465,0.036864973,-0.100256016,-0.123158942,0.18959451,0.03427285,-0.39299058
DB00959,-0.249201854,2.200700315,1.769700631,1.256000713,-0.301703245,-1.392736126,-1.511372468,1.57713698,-0.058194397,-1.260003929,0.691753187,0.35400863,-0.780519211,-0.762846727,-0.654324552,1.30434002,0.55810399,-1.255144016,-0.671077413,0.269365855,0.319701942,-0.948666284,-0.055077209,-0.475136788,0.482097924,-0.166493709,0.396583545,-0.862260947,-0.186803602,-0.187604884,-0.649810319,-0.386902832,0.250415201,0.429653554,0.087604297,-0.046520787,-0.264435957,-0.305047306,-0.618925138,0.827313932,1.22488439,0.594044325,-0.538201797,-0.142772669,0.81748816,0.328520923,0.407831827,-0.060523165,0.498492954,-0.440229665,-0.486202371,0.401609276,0.027369659,0.678210789,-0.387382677,-0.437769333,0.908733039,0.054651253,1.100808859,0.345225474,-0.768664354,-0.38558086,-0.590387792,-0.375714306,0.552076035,0.16957792,-0.047073972,0.397618202,0.77176911,-0.185564598,-0.492859246,0.501207634,0.125858539,-0.074330337,-0.73531865,0.520620031,-0.116881615,-0.000319858,0.045499294,-0.61016132,0.120364439,0.059274708,-0.823706099,-0.072383049,-0.607876369,0.103801873,-0.632979603,0.188053831,-0.441283361,-0.01420543,0.268248236,0.421060768,-0.093590606,0.054262468,0.138475601,-0.708292239,0.125604867,-0.001898702,0.023742477,0.166331024,0.220693014,0.636984526,-0.132173452,-0.219535786,-0.149451241,0.536595301,-0.36732659,0.520152797,0.379662122,0.04716323,-0.425834516,-0.292250587,-0.333273743,0.199561456,0.500138353,-0.009859193,0.18239391,-0.789392833,-0.362290274,0.09904487,-0.672707367,0.140523552,-0.029697753,-0.196429422,-0.111451672,-0.395493752,0.174347483,0.117662517,-0.017897945,0.135684709,-0.293845572,-0.342021413,-0.174571713,-0.052565493,-0.428862224,-0.272759978,0.375529484,0.344889203,0.28088847,0.011969898,-0.093865909,-0.303035708,-0.138029933,0.250097948,-0.208896194,-0.002698102,-0.148914637,-0.446101144,-0.205962608,-0.060373006
DB00763,0.495640019,-2.206285265,0.62107095,1.359247992,-1.106383941,0.226514153,0.696556594,1.134502317,0.641715697,-0.560577062,-0.823128238,0.305595501,0.136329854,0.669742602,-1.099733696,-0.427137696,-0.790894066,0.193735348,0.181902204,1.289287272,-0.098772536,0.452108317,-0.618515549,0.230755901,0.321819696,-0.616636668,-0.500924958,-0.275014892,0.904264849,0.148779135,0.571163984,0.050852369,-0.595310062,-0.257011348,-0.51171262,-0.393349843,-0.060971031,0.408471963,0.441841888,0.20255967,0.280163383,0.705767692,-0.10557653,0.438167593,1.100496299,0.206403942,-0.307263675,-0.198969462,0.057186861,-0.575915879,-0.127100512,-0.661767525,0.686711881,0.336674157,-0.295345906,-0.055552965,-0.040440316,0.045251381,0.461597247,-0.015066545,0.883745616,0.263808425,-1.229408683,-0.06869365,0.297138075,-0.079406398,0.40431681,1.271923529,-0.27567152,-0.558421692,0.135292874,0.19307636,-0.124740034,-0.410481425,-0.007243719,0.719727395,-0.490262976,-0.948563225,-0.447351798,0.308406679,-0.058043386,0.553826809,-0.272219739,-0.415947237,0.672078354,-0.4939207,1.105937845,0.004587324,-0.1718556,0.310538315,0.091579113,0.726556571,-0.107036028,-0.324877981,0.20064253,-0.214000349,-0.197928634,0.192228645,-0.365096168,-0.492356638,-0.132888742,0.495146946,0.476417303,7.14E-05,0.36357984,0.070896605,-0.353447177,0.237789779,0.469858799,-0.029904034,-0.594877129,0.079391576,-0.163154861,0.02981148,-0.380311707,0.194467507,-0.256468636,0.26037675,0.286989933,0.360013753,-0.27411746,-0.12692409,0.289769153,-0.317215761,0.299604753,0.176271655,0.238378136,-0.063241894,-0.091850615,0.651978441,0.372120121,-0.264706861,0.491126186,-0.571372359,-0.367905328,0.170549629,-0.419645288,0.030515063,0.052323734,-0.034228599,-0.413918826,-0.092973908,0.350113878,-0.41057519,-0.352676383,-0.235710114,0.16405178,0.049993344,-0.04369263,-0.02937379
