0,1,2,Deg,Enh
1.37E-12,0.006960245,2.25E-06,0,0
4.08E-09,0.002969011,0.000150161,0,0
7.09E-09,0.068673916,9.97E-07,0,0
8.36E-06,0.000698147,0.121210456,0,0
0.000131508,0.2873936,0.000208269,0,0
1.49E-08,0.032622494,0.0486398,0,0
3.12E-06,0.013011093,0.000287218,0,0
2.08E-09,0.5381499,6.41E-07,0,0
7.55E-14,0.000677931,0.005619978,0,0
3.42E-10,2.39E-05,0.034434568,0,0
3.95E-07,0.3370856,0.000372481,0,0
6.59E-07,0.003034155,0.08060927,0,0
2.30E-06,0.124548785,4.30E-06,0,0
1.87E-07,0.9610778,2.79E-07,0,0
2.36E-09,0.22449857,0.003817151,0,0
1.46E-05,0.001815429,0.18983975,0,0
2.09E-13,0.002213307,9.69E-05,0,0
2.13E-06,0.2549138,1.97E-05,0,0
6.00E-12,2.08E-05,2.57E-05,0,0
1.13E-11,0.9833341,5.23E-13,0,0
1.21E-05,0.06956373,5.03E-07,0,0
1.15E-16,0.013104709,2.25E-05,0,0
5.07E-08,0.98816955,3.00E-08,0,0
5.26E-08,0.03577571,0.016030125,0,0
1.42E-13,0.003076511,1.00E-05,0,0
6.20E-10,0.001808276,3.64E-05,0,0
5.33E-11,0.24769121,0.000108002,0,0
1.11E-09,0.99940646,1.95E-06,0,0
1.05E-07,0.28262228,2.20E-07,0,0
8.53E-06,0.96031743,6.69E-05,0,0
1.74E-08,0.002482763,0.054351527,0,0
3.66E-10,0.88134515,6.14E-08,0,0
6.62E-09,0.06967035,1.05E-06,0,0
3.21E-06,0.94934255,1.11E-10,0,0
4.67E-08,0.004110954,0.00013305,0,0
1.09E-09,0.000487413,0.00143374,0,0
2.01E-06,0.00080228,0.000411101,0,0
4.60E-07,0.013756229,0.76372534,0,0
3.59E-12,0.000971369,0.001885697,0,0
3.94E-06,0.041025274,1.43E-10,0,0
7.58E-08,0.3487595,0.000836078,0,0
2.22E-07,0.17501868,6.19E-06,0,0
0.000989939,0.026285702,2.04E-05,0,0
1.18E-06,0.005200068,0.000295395,0,0
6.92E-06,0.18825266,0.000392197,0,0
3.68E-12,0.002709281,0.00058618,0,0
7.65E-10,0.000168575,0.001925837,0,0
4.82E-07,0.24335279,9.36E-06,0,0
1.58E-06,0.86485344,6.98E-08,0,0
4.54E-07,0.82470423,0.000181799,0,0
8.29E-10,0.023190297,3.14E-06,0,0
7.24E-12,0.9969688,1.96E-11,0,0
7.62E-09,0.01305764,0.003341624,0,0
6.53E-08,0.99000096,1.74E-08,0,0
1.52E-10,0.98762697,6.29E-10,0,0
2.22E-07,0.834262,2.35E-07,0,0
3.54E-11,0.008197577,0.000898102,0,0
0.08506355,0.004850425,8.94E-08,0,0
1.81E-06,0.9536514,0.000196381,0,0
0.002056852,0.66408545,0.001820605,0,0
2.08E-06,0.034772728,0.011462322,0,0
5.09E-09,0.5150777,4.18E-05,0,0
1.48E-05,0.030926231,0.011002752,0,0
9.15E-08,0.97154737,7.49E-11,0,0
1.71E-10,0.049056675,7.94E-05,0,0
2.44E-07,0.82123595,0.000302571,0,0
3.50E-10,3.45E-05,0.002193437,0,0
3.19E-06,0.8388647,5.44E-05,0,0
3.62E-12,0.99720496,4.78E-11,0,0
2.43E-08,0.64492875,0.003593691,0,0
1.70E-06,0.8602609,2.84E-05,0,0
0.02631988,2.76E-06,0.15658852,0,0
0.001023522,0.001886766,0.05584403,0,0
2.07E-06,0.1075186,1.73E-09,0,0
1.76E-06,1.77E-05,0.28027326,0,0
7.99E-10,0.001494255,0.000312661,0,0
0.000511154,0.04477977,0.006025089,0,0
4.43E-11,0.00031849,0.04030722,0,0
5.51E-07,0.90781623,8.74E-09,0,0
7.47E-12,0.9925466,2.77E-12,0,0
9.61E-06,0.9369865,1.72E-06,0,0
3.36E-06,0.6740848,2.43E-07,0,0
8.60E-12,0.000201685,0.011470694,0,0
2.18E-10,0.19031599,0.000960856,0,0
2.12E-11,0.15035056,0.000144961,0,0
7.28E-09,0.05639215,1.52E-07,0,0
3.37E-08,0.7903143,8.23E-12,0,0
2.81E-09,0.00708275,5.60E-06,0,0
0.000206256,0.013205376,4.70E-09,0,0
9.62E-12,0.9954815,2.10E-11,0,0
7.10E-12,0.017767569,6.79E-05,0,0
7.54E-12,0.97301763,1.65E-12,0,0
2.63E-08,0.29521486,1.50E-06,0,0
1.08E-10,0.3438651,1.73E-05,0,0
6.55E-07,0.000235178,0.004655156,0,0
0.006915981,0.005467029,7.22E-05,0,0
1.06E-11,0.002411056,5.73E-06,0,0
4.41E-05,0.09917087,0.07472569,0,0
7.81E-10,0.9895152,3.22E-12,0,0
7.68E-11,0.12994269,0.015298919,0,0
1.87E-09,0.14012253,3.34E-06,0,0
0.24020018,0.000723146,6.21E-07,0,0
6.13E-13,0.33974338,6.19E-09,0,0
9.56E-08,0.000193245,7.26E-06,0,0
1.12E-07,0.05657998,8.66E-07,0,0
9.08E-07,0.008981532,0.036076453,0,0
1.10E-09,0.004540149,0.0012463,0,0
2.88E-07,0.92771095,4.05E-06,0,0
6.43E-11,0.008683506,2.85E-05,0,0
4.84E-05,0.7019039,0.000474345,0,0
4.24E-12,0.17029057,4.28E-05,0,0
1.69E-14,0.002325458,3.15E-05,0,0
3.56E-08,0.6628195,2.18E-06,0,0
7.92E-12,0.006958255,0.006591539,0,0
6.87E-09,0.88284,2.17E-07,0,0
9.62E-12,0.9415104,7.44E-13,0,0
7.04E-08,0.00104995,0.004805861,0,0
2.12E-11,0.9046081,9.95E-10,0,0
0.000899353,0.15617995,0.038964517,0,0
2.18E-06,0.012629497,5.67E-07,0,0
4.56E-06,0.3465254,4.57E-06,0,0
2.46E-10,0.004296829,4.71E-05,0,0
1.59E-06,0.665524,3.38E-09,0,0
1.15E-10,0.35861135,1.01E-13,0,0
2.53E-12,0.000439042,0.000774907,0,0
5.65E-09,0.004581008,2.20E-05,0,0
2.11E-10,0.000338636,0.1614555,0,0
1.81E-05,0.1306328,0.000398972,0,0
8.85E-06,0.3640205,0.000146602,0,0
1.61E-05,0.35470343,0.000178633,0,0
0.000127563,0.96198344,0.002353468,0,0
1.40E-13,0.001614055,0.000133439,0,0
3.64E-10,0.121970795,4.68E-05,0,0
3.98E-09,0.035667814,7.49E-05,0,0
6.17E-07,0.03298611,0.003496053,0,0
5.17E-11,0.006508696,5.28E-05,0,0
0.000432074,0.14780784,3.89E-05,0,0
3.99E-07,0.14903757,0.008145366,0,0
2.21E-10,0.000131195,0.009073111,0,0
8.73E-19,0.99682534,5.07E-13,0,0
3.37E-08,0.15048762,0.000692317,0,0
7.53E-09,0.04802312,3.09E-06,0,0
5.51E-06,0.24922967,3.62E-05,0,0
5.32E-06,0.00018751,0.012501862,0,0
1.88E-08,3.42E-05,0.002728468,0,0
4.07E-09,0.7073717,2.99E-11,0,0
4.44E-08,0.88427377,0.000179201,0,0
1.28E-12,0.8031797,6.40E-10,0,0
4.09E-07,0.9953244,1.18E-09,0,0
2.18E-05,0.10745332,4.93E-06,0,0
2.19E-11,0.00219835,0.000353847,0,0
1.21E-08,0.18126296,0.000169698,0,0
1.09E-09,0.020014709,0.000164548,0,0
9.03E-12,0.9911642,3.15E-05,0,0
3.36E-06,0.021751482,0.000145836,0,0
7.70E-12,0.3201362,0.001281991,0,0
9.72E-13,0.018919148,3.38E-06,0,0
4.28E-09,0.12883247,2.18E-05,0,0
9.06E-05,0.45397115,0.004045942,0,0
6.17E-11,0.03365696,9.52E-05,0,0
5.70E-07,0.4129856,2.06E-06,0,0
4.74E-11,0.001474361,5.93E-06,0,0
1.23E-10,0.001345867,1.51E-05,0,0
7.16E-15,5.85E-05,0.000241357,0,0
6.96E-08,0.26450074,2.17E-13,0,0
8.02E-06,0.06369223,0.000662662,0,0
4.47E-09,0.4924414,3.49E-11,0,0
1.07E-11,0.000109106,0.000172108,0,0
1.98E-05,0.2731817,2.36E-05,0,0
7.94E-12,0.61099195,4.75E-11,0,0
1.67E-11,0.000739048,8.30E-05,0,0
2.19E-11,0.000655403,3.47E-05,0,0
4.52E-10,0.059594423,2.08E-05,0,0
3.13E-09,0.9964378,3.16E-05,0,0
6.20E-12,0.89068305,7.42E-13,0,0
1.25E-07,9.34E-05,0.000200171,0,0
4.82E-09,0.15517256,1.67E-05,0,0
1.01E-09,0.000698628,2.18E-05,0,0
3.08E-12,0.038650997,1.43E-06,0,0
4.50E-06,0.24523808,6.27E-05,0,0
1.19E-15,0.000575696,0.000226933,0,0
2.60E-09,0.060172606,4.99E-05,0,0
1.53E-12,0.000383078,0.001252855,0,0
2.80E-08,0.000296912,6.70E-06,0,0
4.18E-05,0.38707268,5.60E-05,0,0
5.10E-10,0.6169754,3.14E-13,0,0
9.56E-08,0.017647827,0.026915163,0,0
0.000100233,0.037193887,0.4898542,0,0
3.29E-08,0.20256144,2.80E-05,0,0
1.38E-07,0.014951797,0.000142116,0,0
6.02E-07,0.16132331,0.007581413,0,0
2.63E-10,0.004201965,2.20E-06,0,0
2.17E-09,0.00032371,1.07E-06,0,0
9.37E-09,0.98778045,8.83E-10,0,0
3.36E-09,0.67628753,0.000152651,0,0
1.74E-06,0.5813014,3.68E-05,0,0
6.11E-09,0.74762326,9.47E-11,0,0
2.61E-08,0.21014212,1.42E-06,0,0
1.07E-07,0.9844934,2.16E-06,0,0
3.99E-08,0.023237297,0.000279506,0,0
2.22E-06,0.582941,0.001887839,0,0
0.001726263,0.7223155,0.001244878,0,0
2.98E-09,0.037351955,8.57E-05,0,0
1.98E-08,0.08478554,3.14E-05,0,0
3.09E-07,0.4070091,0.000111992,0,0
8.52E-10,0.86946195,9.18E-09,0,0
3.40E-07,0.07376314,0.001579126,0,0
3.82E-09,0.23945454,0.000107085,0,0
5.85E-09,0.12744921,1.78E-08,0,0
2.36E-10,0.000210331,2.26E-05,0,0
1.22E-07,0.055932533,9.55E-08,0,0
1.09E-08,0.3142905,9.64E-05,0,0
7.16E-05,0.42428705,0.000816007,0,0
3.58E-14,0.000553665,3.34E-05,0,0
7.43E-12,0.001403763,0.001329497,0,0
0.000115445,0.014012557,0.001551589,0,0
1.12E-08,0.93126833,2.04E-07,0,0
9.97E-05,0.49017465,4.15E-05,0,0
7.82E-06,0.011200052,4.04E-05,0,0
4.73E-08,0.025766285,0.336429,0,0
1.97E-10,0.9545558,3.86E-09,0,0
1.72E-06,0.003038747,6.90E-06,0,0
8.76E-05,0.014618459,0.09549165,0,0
4.01E-07,0.9254338,9.38E-06,0,0
3.09E-06,0.011787321,1.02E-05,0,0
8.50E-12,0.98449534,1.28E-10,0,0
8.24E-06,0.17852898,4.70E-06,0,0
2.56E-07,0.18635893,0.00011555,0,0
2.81E-08,0.77320504,3.61E-13,0,0
4.20E-10,7.31E-05,8.03E-06,0,0
0.000993491,0.027450806,1.80E-06,0,0
2.01E-07,0.06351334,4.65E-13,0,0
5.24E-08,0.41339254,0.001093793,0,0
3.56E-07,0.07072758,0.00015919,0,0
2.86E-05,0.501951,3.58E-08,0,0
3.78E-05,0.23447071,0.000565455,0,0
4.33E-08,0.584743,0.000142183,0,0
2.09E-09,0.8587413,1.89E-05,0,0
1.77E-08,0.29852745,1.99E-05,0,0
3.51E-08,0.000310452,0.000639097,0,0
1.36E-10,0.000380833,0.000229012,0,0
5.54E-10,0.99820745,3.01E-06,0,0
1.25E-12,0.010306369,0.000134288,0,0
3.88E-11,0.9980565,2.90E-11,0,0
2.77E-10,0.4267756,5.66E-05,0,0
4.17E-14,0.000106444,0.003127003,0,0
6.65E-07,0.47511137,3.35E-09,0,0
0.01026492,0.01243322,2.25E-09,0,0
1.11E-10,0.01424447,0.000138782,0,0
0.000559183,0.4312129,0.000103644,0,0
0.000111247,0.003677782,0.002481971,0,0
1.28E-10,2.22E-05,0.08293331,0,0
7.59E-12,0.93567926,4.57E-11,0,0
9.06E-11,0.000566659,2.68E-06,0,0
2.16E-09,0.95245206,1.92E-11,0,0
5.18E-09,0.014799855,0.00050258,0,0
2.06E-08,0.7920941,1.75E-07,0,0
3.90E-09,0.31160423,5.31E-06,0,0
8.14E-12,0.99510866,5.62E-13,0,0
2.15E-07,0.011611959,8.04E-06,0,0
2.52E-08,0.7324688,1.23E-06,0,0
0.002660369,0.01218641,6.18E-06,0,0
0.000565531,0.9311514,2.29E-05,0,0
1.37E-13,0.99095213,1.60E-11,0,0
6.88E-06,0.5748505,6.60E-05,0,0
1.43E-10,0.012042065,0.000610466,0,0
9.54E-07,0.90077543,1.97E-09,0,0
1.04E-05,0.000109317,0.026820084,0,0
0.049252216,0.1138909,0.001673616,0,0
3.48E-06,0.10562129,0.00249246,0,0
2.38E-05,0.3423979,0.037414517,0,0
2.23E-05,0.94681346,0.003637146,0,0
1.03E-08,0.37166858,0.000158382,0,0
8.27E-05,0.29428205,0.004766427,0,0
1.21E-06,0.5377777,7.20E-09,0,0
1.64E-08,0.005327172,4.19E-05,0,0
1.08E-07,0.0716662,0.05098392,0,0
2.35E-11,0.00699915,1.38E-05,0,0
3.07E-06,0.10307404,1.84E-09,0,0
1.41E-07,0.06149685,6.98E-09,0,0
3.53E-12,5.19E-06,0.018725496,0,0
1.08E-08,0.06587781,0.000743063,0,0
6.15E-11,0.000261712,0.007675965,0,0
1.69E-08,0.09094104,3.26E-06,0,0
3.56E-08,0.13628261,0.00036137,0,0
3.91E-12,0.000616322,7.03E-05,0,0
1.26E-10,0.91978115,3.92E-09,0,0
3.76E-11,0.032790337,0.001583292,0,0
2.14E-06,0.16653971,0.007720379,0,0
3.48E-08,0.26790723,5.82E-08,0,0
3.30E-12,0.000774641,0.004800035,0,0
5.50E-11,0.009069738,2.04E-06,0,0
4.66E-08,0.031698313,9.63E-05,0,0
1.37E-10,0.026095157,0.000366741,0,0
2.06E-06,0.13104859,5.76E-05,0,0
9.47E-05,0.93458253,3.18E-11,0,0
1.90E-12,0.9857019,1.84E-11,0,0
2.98E-07,0.024613803,3.11E-06,0,0
8.38E-13,0.9835745,2.39E-12,0,0
5.57E-09,0.000509019,1.92E-05,0,0
1.84E-13,0.9933357,6.78E-13,0,0
4.05E-10,0.9030029,5.20E-12,0,0
1.33E-13,0.003023189,6.37E-06,0,0
6.45E-11,0.00277373,5.19E-05,0,0
0.033516962,0.024667138,0.000102576,0,0
9.89E-07,0.007919971,0.007351893,0,0
1.02E-05,0.89682496,2.53E-06,0,0
2.06E-05,0.03012018,0.001212982,0,0
4.61E-09,0.000352143,0.21147303,0,0
0.000235981,4.67E-06,0.15185294,0,0
5.68E-12,0.000106918,1.57E-05,0,0
4.63E-09,0.007530751,0.001630286,0,0
4.76E-13,0.041446365,8.55E-05,0,0
1.75E-15,0.06444982,2.12E-05,0,0
1.93E-07,0.34438148,1.56E-06,0,0
6.77E-10,0.7997698,9.87E-06,0,0
1.61E-08,0.5399334,2.41E-09,0,0
9.55E-12,0.9977189,1.13E-11,0,0
6.41E-06,0.7455615,4.50E-07,0,0
8.65E-07,0.9846762,8.80E-05,0,0
1.92E-15,0.95618224,2.18E-13,0,0
1.76E-05,0.012843575,0.000101085,0,0
1.72E-15,8.04E-05,0.005293691,0,0
6.47E-08,0.7609521,0.000145094,0,0
5.26E-06,0.60608655,6.60E-06,0,0
8.08E-08,0.99380726,4.75E-10,0,0
4.47E-11,0.008624814,0.000680862,0,0
5.80E-11,0.2553552,6.48E-07,0,0
4.85E-07,0.12301856,0.001337628,0,0
1.50E-13,0.8120915,1.15E-10,0,0
1.28E-15,0.52195954,1.11E-12,0,0
8.43E-06,0.10989634,0.006055166,0,0
2.00E-13,0.03932392,4.92E-06,0,0
5.14E-13,0.001929853,0.000462158,0,0
1.04E-10,0.001330452,0.02142547,0,0
4.29E-07,0.000595661,0.13362378,0,0
7.15E-05,0.32077405,6.14E-05,0,0
2.13E-06,0.000324411,0.002106275,0,0
0.000810273,0.5402094,5.06E-05,0,0
2.49E-06,0.03931866,0.20963097,0,0
0.14676425,0.16380572,0.000643834,0,0
1.85E-06,0.4755574,5.81E-06,0,0
0.000127257,0.9145778,0.000527398,0,0
0.000173242,0.73438025,1.08E-05,0,0
2.16E-06,0.7922604,0.002786801,0,0
1.90E-08,0.1291558,0.000112702,0,0
5.31E-09,0.9856015,3.65E-10,0,0
5.78E-10,0.094443254,0.001150646,0,0
7.93E-08,0.1874589,0.000918558,0,0
1.96E-12,0.93711686,1.56E-10,0,0
3.26E-13,0.11723627,1.73E-05,0,0
9.66E-11,0.009691117,0.005775882,0,0
1.70E-07,0.3219775,4.49E-07,0,0
3.84E-08,0.07229753,6.12E-05,0,0
1.48E-13,0.0416218,4.48E-07,0,0
5.35E-11,0.001580525,0.000458553,0,0
1.00E-06,0.9492356,0.000230041,0,0
7.41E-08,0.85951346,2.51E-11,0,0
7.19E-13,0.014483992,7.56E-06,0,0
4.39E-07,0.15564033,2.29E-07,0,0
1.03E-07,0.13105546,9.04E-06,0,0
6.50E-08,0.6842346,1.49E-10,0,0
1.64E-09,0.22877432,1.57E-05,0,0
1.87E-08,0.000261706,0.07802251,0,0
1.26E-06,0.034611955,0.000237936,0,0
5.31E-06,0.9855371,3.18E-09,0,0
3.30E-08,0.06275396,0.000205918,0,0
4.88E-11,0.992934,1.85E-11,0,0
9.88E-07,0.14839992,1.89E-06,0,0
6.93E-09,0.78926384,1.72E-12,0,0
4.19E-10,0.000491685,0.00011671,0,0
2.84E-07,0.787788,8.96E-07,0,0
5.35E-09,0.8973214,1.11E-09,0,0
1.70E-09,0.004440112,9.82E-06,0,0
2.38E-08,0.1746173,9.20E-07,0,0
1.20E-10,0.001221388,3.32E-06,0,0
1.92E-11,0.9921335,9.05E-11,0,0
2.88E-06,0.19468138,1.65E-05,0,0
6.89E-07,4.00E-05,0.025817588,0,0
2.86E-08,0.96369207,1.88E-07,0,0
5.65E-12,3.08E-11,0.988521,0,1
3.98E-07,0.23060502,0.000119282,0,0
1.87E-09,0.77759624,2.59E-11,0,0
2.87E-11,0.99626875,3.88E-12,0,0
2.46E-13,0.124562874,0.000104856,0,0
8.17E-14,0.055238605,1.01E-05,0,0
4.16E-07,0.15350118,3.13E-12,0,0
4.11E-08,0.27150866,2.52E-06,0,0
2.46E-06,0.10579218,0.003167453,0,0
1.37E-12,0.9436083,1.11E-10,0,0
2.56E-13,0.005633419,0.007225163,0,0
1.39E-11,0.99078065,2.39E-11,0,0
3.66E-06,0.56194484,3.24E-06,0,0
5.39E-08,0.8713398,2.77E-07,0,0
3.15E-09,0.74097335,3.87E-09,0,0
1.98E-08,0.929303,3.58E-09,0,0
1.63E-07,0.95836365,6.82E-08,0,0
4.85E-12,0.014282418,0.001797913,0,0
1.58E-09,0.037755188,1.53E-05,0,0
0.006399193,0.33698705,0.000429117,0,0
3.16E-06,0.06137272,0.000422335,0,0
4.64E-10,2.05E-05,2.77E-05,0,0
4.47E-11,0.014568545,0.000770449,0,0
2.04E-05,0.032864075,3.76E-09,0,0
2.07E-05,0.000427206,0.005536745,0,0
6.62E-07,0.30782878,0.002327707,0,0
1.79E-08,0.17459221,0.00018599,0,0
4.75E-07,0.04047751,0.000718078,0,0
6.41E-07,0.67951685,1.86E-07,0,0
1.74E-08,0.004098549,3.07E-06,0,0
9.57E-07,0.42529187,4.31E-07,0,0
2.09E-05,0.33410072,4.79E-05,0,0
9.06E-05,0.83735025,3.26E-05,0,0
4.53E-06,7.10E-08,0.23379356,0,0
4.71E-06,6.40E-08,0.001828992,0,0
0.006522209,1.78E-05,0.09932301,0,0
7.33E-07,1.83E-07,0.06352845,0,0
7.10E-05,3.09E-07,0.028904375,0,0
1.74E-09,6.61E-09,0.1596769,0,0
1.61E-10,1.74E-12,0.12690389,0,0
8.90E-07,9.06E-06,0.005197047,0,0
0.3496944,0.002396531,0.002204064,0,0
2.70E-08,4.28E-12,0.495173,0,0
1.94E-13,6.66E-12,0.068945184,0,0
6.10E-15,1.29E-11,0.38638285,0,0
3.03E-06,4.96E-05,0.003968958,0,0
0.10009492,0.02384545,0.045992453,0,0
4.74E-08,3.51E-08,0.009380512,0,0
5.60E-10,2.68E-09,0.6379506,0,0
5.37E-08,0.046805896,0.000488473,0,0
5.59E-07,0.000155337,0.001144946,0,0
1.00E-09,0.019472213,0.000717448,0,0
3.77E-08,6.75E-08,0.027346158,0,0
0.003889999,2.40E-10,0.5625463,0,0
1.54E-06,4.41E-09,0.072304584,0,0
3.11E-09,2.74E-05,0.001947022,0,0
1.65E-08,2.25E-06,0.006646837,0,0
0.10607864,9.43E-05,0.023037232,0,0
3.08E-06,1.41E-08,0.49529865,0,0
5.89E-11,1.48E-09,0.06187241,0,0
9.56E-14,6.48E-08,0.010766971,0,0
2.31E-12,1.30E-11,0.119943716,0,0
1.20E-09,9.21E-11,0.54354733,0,0
2.68E-12,3.36E-12,0.2800837,0,0
2.64E-12,6.04E-12,0.42085236,0,0
1.97E-11,6.79E-12,0.3865123,0,0
1.03E-11,6.37E-09,0.021151397,0,0
9.24E-11,2.76E-06,0.003530623,0,0
2.63E-06,4.62E-08,0.08858964,0,0
1.04E-06,1.47E-12,0.3828346,0,0
1.76E-10,7.61E-12,0.037247907,0,0
6.40E-06,1.32E-10,0.36085218,0,0
6.83E-15,5.55E-12,0.66362756,0,0
7.82E-11,1.38E-12,0.47670314,0,0
1.62E-10,1.63E-08,0.046774324,0,0
1.48E-10,2.43E-09,0.09624384,0,0
0.001347074,2.80E-10,0.29885697,0,0
3.53E-12,2.90E-07,0.000863425,0,0
3.11E-12,2.95E-11,0.4159108,0,0
0.007256263,0.015876444,0.00279792,0,0
1.88E-11,2.20E-07,0.012768542,0,0
0.000767515,0.26401109,0.05005168,0,0
2.06E-12,3.63E-05,0.002559681,0,0
1.26E-11,2.61E-07,0.015408564,0,0
3.95E-11,4.45E-11,0.7250596,0,0
5.70E-06,0.000108911,0.005905193,0,0
1.21E-09,6.19E-09,0.6236836,0,0
2.76E-09,6.50E-09,0.120072775,0,0
2.31E-05,0.015742792,0.005498112,0,0
3.44E-09,0.005628576,9.05E-05,0,0
2.65E-11,0.000397623,0.003265213,0,0
6.92E-11,2.05E-06,0.004655238,0,0
4.37E-06,0.000334184,0.001224392,0,0
2.64E-13,6.45E-11,0.3389812,0,0
2.37E-10,2.10E-09,0.08924431,0,0
0.00077892,1.70E-08,0.35486507,0,0
0.05580031,1.20E-07,0.37291923,0,0
4.66E-06,3.04E-12,0.7218892,0,0
1.84E-08,1.88E-06,0.033960372,0,0
1.00E-05,6.31E-09,0.35912535,0,0
1.47E-07,3.17E-08,0.15272954,0,0
5.50E-07,1.05E-05,0.03474329,0,0
1.32E-06,2.37E-09,0.15667006,0,0
0.37325066,0.000199657,0.02147463,0,0
6.56E-09,2.55E-05,0.001014141,0,0
5.28E-10,5.39E-11,0.60927606,0,0
1.91E-10,2.83E-11,0.62968594,0,0
1.18E-13,2.08E-12,0.3988783,0,0
5.22E-05,6.74E-06,0.12705491,0,0
1.56E-06,1.85E-06,0.037733763,0,0
1.72E-10,2.66E-11,0.1559908,0,0
3.13E-10,6.37E-10,0.002607931,0,0
1.13E-12,5.22E-10,0.087515585,0,0
1.97E-09,3.04E-11,0.07669494,0,0
0.000768316,6.94E-11,0.32114464,0,0
3.61E-05,5.63E-05,0.001463369,0,0
5.27E-13,1.32E-11,0.8644581,0,0
0.000163792,0.19792202,0.001665908,0,0
8.13E-09,1.71E-09,0.09997061,0,0
4.69E-12,3.41E-06,0.000341826,0,0
3.73E-07,3.02E-10,0.12084446,0,0
0.003158617,2.67E-05,0.0035014,0,0
7.46E-15,1.37E-08,0.32640812,0,0
0.000300237,0.000162617,0.002316412,0,0
1.08E-07,3.73E-09,0.026538122,0,0
9.69E-11,8.86E-11,0.47434428,0,0
0.000690776,0.13144216,0.13266538,0,0
8.79E-12,1.16E-06,0.000167725,0,0
1.79E-12,1.80E-12,0.17808583,0,0
0.001419775,5.16E-05,0.06877617,0,0
1.64E-07,3.66E-10,0.3969991,0,0
7.52E-07,2.74E-09,0.0686984,0,0
2.90E-19,3.47E-14,0.001401318,0,0
9.88E-08,3.74E-11,0.067528024,0,0
3.48E-05,2.96E-07,0.19929932,0,0
8.97E-15,4.90E-12,0.0847276,0,0
1.62E-12,2.06E-08,0.690015,0,0
4.71E-14,1.42E-07,0.22209781,0,0
1.10E-11,4.41E-10,0.5769655,0,0
4.31E-11,2.23E-07,0.8269478,0,0
1.03E-12,5.02E-12,0.96013147,0,1
1.20E-18,9.99E-14,0.69633865,0,0
1.69E-09,0.000168694,0.000798568,0,0
1.81E-10,0.129844,1.62E-05,0,0
8.11E-05,4.26E-05,0.1717867,0,0
9.47E-05,0.000560578,0.022507716,0,0
2.50E-13,2.73E-11,0.97942895,0,1
6.83E-10,3.36E-12,0.2279068,0,0
5.50E-10,1.15E-10,0.9597843,0,1
8.51E-13,6.75E-08,0.04888063,0,0
2.47E-11,7.76E-12,0.78729355,0,0
5.24E-10,1.14E-09,0.8419366,0,0
7.10E-05,3.46E-11,0.36247888,0,0
2.99E-11,5.23E-07,0.68965346,0,0
0.000688534,2.08E-08,0.61343014,0,0
6.35E-11,7.82E-11,0.464191,0,0
4.01E-13,5.86E-07,0.030310921,0,0
5.10E-09,1.07E-10,0.17407882,0,0
3.33E-15,8.90E-08,0.034933515,0,0
0.002726522,0.003429945,0.003071548,0,0
7.03E-13,4.01E-13,0.8541219,0,0
0.000207215,0.13194598,0.036319252,0,0
2.17E-09,8.64E-09,0.76126504,0,0
1.79E-11,5.21E-07,0.000361454,0,0
8.49E-11,5.35E-06,0.002335042,0,0
7.42E-11,4.79E-06,0.001059941,0,0
4.71E-09,5.29E-13,0.4509436,0,0
5.25E-11,7.05E-07,0.012613821,0,0
6.88E-09,1.66E-10,0.31121585,0,0
9.11E-05,7.67E-07,0.6766399,0,0
7.73E-07,2.71E-05,0.011576054,0,0
0.005056782,2.93E-07,0.028942605,0,0
4.26E-05,1.47E-11,0.5165697,0,0
2.46E-11,0.000172912,0.002485058,0,0
1.34E-07,5.71E-11,0.1416957,0,0
6.87E-13,3.19E-07,0.000485821,0,0
5.96E-05,6.82E-14,0.48016778,0,0
3.26E-09,2.00E-05,0.00145953,0,0
2.12E-13,2.97E-11,0.19694375,0,0
7.06E-10,3.60E-10,0.08255093,0,0
1.37E-07,6.65E-08,0.049700923,0,0
1.70E-05,2.02E-12,0.83914125,0,0
0.003475751,2.85E-06,0.006263522,0,0
1.23E-08,7.30E-09,0.15283312,0,0
0.000272087,7.28E-10,0.7346572,0,0
5.34E-09,4.31E-10,0.16187926,0,0
6.00E-13,1.18E-12,0.45851234,0,0
1.88E-12,9.49E-14,0.7408974,0,0
1.78E-08,1.49E-08,0.24878559,0,0
6.55E-11,4.82E-06,0.000649976,0,0
5.28E-11,1.39E-05,0.14216645,0,0
1.95E-07,5.42E-08,0.41051865,0,0
5.70E-08,8.95E-12,0.5000445,0,0
3.54E-15,9.84E-13,0.80186313,0,0
9.81E-16,2.52E-13,0.07599625,0,0
5.24E-11,4.05E-05,1.34E-05,0,0
0.006278233,0.000629857,0.00329406,0,0
8.62E-20,3.24E-10,0.37751547,0,0
1.22E-08,0.000841675,0.014185263,0,0
2.24E-08,2.48E-11,0.11781957,0,0
4.05E-14,2.17E-11,0.8120167,0,0
7.82E-11,2.09E-10,0.8900752,0,0
7.18E-15,5.63E-06,0.000290951,0,0
3.52E-11,0.006212219,0.006781654,0,0
1.16E-06,0.000346817,0.023907483,0,0
1.40E-08,2.57E-07,0.6903642,0,0
1.91E-07,7.27E-12,0.76387995,0,0
2.15E-09,1.71E-05,0.000574119,0,0
1.62E-12,8.21E-07,0.001867775,0,0
2.27E-08,0.009966613,0.003373405,0,0
9.72E-09,2.40E-11,0.70995104,0,0
2.70E-13,2.52E-12,0.0795988,0,0
1.05E-06,1.36E-08,0.31199658,0,0
