pMines1,p0,p1,i,j,deg,inh,degTRUE,degFALSE,,inhTRUE,inhFALSE,,Not Given,sum
2.48E-07,1.23E-06,0.9956599,DB01236,DB00591,1.08E-09,0.995659653,0,0,,0,0,,0,0
9.18E-08,1.16E-08,0.99565876,DB01364,DB00255,3.99E-10,0.995658669,0,0,,0,0,,0,0
4.04E-07,3.95E-06,0.9956583,DB01608,DB00973,1.75E-09,0.995657898,0,0,,0,0,,0,0
3.23E-06,7.72E-05,0.99566,DB01018,DB00437,1.40E-08,0.995656784,0,0,,0,0,,0,0
2.83E-06,5.20E-05,0.9956536,DB01236,DB01054,1.23E-08,0.995650782,0,0,,0,0,,0,0
7.20E-05,1.16E-05,0.9957188,DB06701,DB01267,3.08E-07,0.995647108,0,0,,0,0,,0,0
1.20E-05,1.31E-07,0.99565214,DB00802,DB00381,5.22E-08,0.995640192,0,0,,0,0,,0,0
0.000855607,8.44E-07,0.9964886,DB06288,DB00492,3.00E-06,0.995635997,0,0,,0,0,,0,0
4.03E-05,4.92E-07,0.99565965,DB00524,DB00512,1.75E-07,0.995619525,0,0,,0,0,,0,0
8.00E-05,2.74E-05,0.9956968,DB00968,DB00241,3.44E-07,0.995617144,0,0,,0,0,,0,0
0.00410447,5.35E-08,0.9997161,DB01367,DB01032,1.17E-06,0.995612795,0,0,,0,0,,0,0
1.51E-08,2.74E-08,0.99561006,DB02703,DB00535,6.63E-11,0.995610045,0,0,,0,0,,0,0
1.10E-10,4.07E-08,0.9956085,DB00709,DB00389,4.83E-13,0.9956085,0,0,,0,0,,0,0
7.18E-07,1.29E-07,0.9955901,DB00394,DB00180,3.17E-09,0.995589385,0,0,,0,0,,0,0
1.91E-05,0.00021499,0.9956077,DB01184,DB01085,8.39E-08,0.995588684,0,0,,0,0,,0,0
0.000190431,1.81E-05,0.9957694,DB01037,DB00292,8.06E-07,0.995579775,0,0,,0,0,,0,0
1.72E-07,5.06E-06,0.99557894,DB00550,DB00497,7.60E-10,0.995578769,0,0,,0,0,,0,0
6.47E-07,3.85E-07,0.9955777,DB01184,DB00394,2.86E-09,0.995577056,0,0,,0,0,,0,0
0.000264059,4.30E-06,0.99583995,DB01184,DB00977,1.10E-06,0.995576989,0,0,,0,0,,0,0
0.004124634,1.39E-06,0.99969995,DB00844,DB00547,1.24E-06,0.995576554,0,0,,0,0,,0,0
0.000128751,9.92E-06,0.9957004,DB00934,DB00388,5.54E-07,0.995572203,0,0,,0,0,,0,0
6.16E-09,1.52E-07,0.9955711,DB02703,DB00242,2.73E-11,0.995571094,0,0,,0,0,,0,0
5.74E-05,0.000128749,0.9956255,DB00708,DB00539,2.51E-07,0.995568351,0,0,,0,0,,0,0
2.37E-05,1.09E-06,0.99559104,DB00275,DB00218,1.04E-07,0.995567444,0,0,,0,0,,0,0
8.63E-06,7.54E-07,0.99557436,DB00889,DB00555,3.82E-08,0.995565768,0,0,,0,0,,0,0
7.97E-07,4.10E-06,0.9955505,DB01184,DB00880,3.55E-09,0.995549707,0,0,,0,0,,0,0
3.35E-08,2.45E-08,0.9955485,DB01047,DB00512,1.49E-10,0.995548467,0,0,,0,0,,0,0
2.41E-10,7.01E-07,0.99554837,DB01019,DB00439,1.07E-12,0.99554837,0,0,,0,0,,0,0
5.89E-06,5.59E-06,0.9955426,DB01071,DB00497,2.63E-08,0.995536736,0,0,,0,0,,0,0
9.50E-07,7.18E-05,0.99553657,DB00973,DB00539,4.24E-09,0.995535624,0,0,,0,0,,0,0
7.87E-08,8.71E-06,0.9955285,DB00708,DB00556,3.52E-10,0.995528422,0,0,,0,0,,0,0
1.55E-06,6.89E-05,0.99552995,DB00862,DB00230,6.93E-09,0.995528407,0,0,,0,0,,0,0
1.40E-06,1.72E-05,0.99552745,DB00862,DB00753,6.26E-09,0.995526056,0,0,,0,0,,0,0
0.0006809,4.99E-07,0.99620205,DB01240,DB00802,2.59E-06,0.995523736,0,0,,0,0,,0,0
0.000103131,1.33E-05,0.995624,DB00968,DB00882,4.51E-07,0.99552132,0,0,,0,0,,0,0
2.25E-05,1.16E-05,0.9955427,DB01224,DB00394,1.00E-07,0.9955203,0,0,,0,0,,0,0
8.98E-07,5.37E-07,0.9955195,DB06712,DB01236,4.02E-09,0.995518606,0,0,,0,0,,0,0
5.22E-06,8.70E-08,0.9955173,DB00727,DB00621,2.34E-08,0.995512103,0,0,,0,0,,0,0
0.000244587,6.01E-05,0.99575186,DB01002,DB00973,1.04E-06,0.995508312,0,0,,0,0,,0,0
2.30E-06,2.64E-06,0.9955077,DB00366,DB00261,1.03E-08,0.99550541,0,0,,0,0,,0,0
2.58E-05,5.10E-05,0.99553055,DB00819,DB00818,1.15E-07,0.995504865,0,0,,0,0,,0,0
6.96E-07,3.39E-08,0.9955052,DB01013,DB00512,3.13E-09,0.995504507,0,0,,0,0,,0,0
1.06E-06,1.66E-05,0.9955052,DB05271,DB00819,4.76E-09,0.995504145,0,0,,0,0,,0,0
1.24E-07,3.12E-07,0.99549663,DB00543,DB00492,5.58E-10,0.995496507,0,0,,0,0,,0,0
6.75E-08,2.00E-06,0.9954963,DB00889,DB00709,3.04E-10,0.995496233,0,0,,0,0,,0,0
0.000907225,3.59E-05,0.9963928,DB00968,DB00621,3.27E-06,0.995488848,0,0,,0,0,,0,0
1.18E-07,2.78E-06,0.99548423,DB00550,DB00470,5.33E-10,0.995484113,0,0,,0,0,,0,0
0.000102052,8.86E-07,0.9955836,DB00977,DB00528,4.51E-07,0.995481999,0,0,,0,0,,0,0
7.42E-06,8.35E-05,0.9954862,DB00819,DB00455,3.35E-08,0.995478813,0,0,,0,0,,0,0
5.23E-06,1.81E-06,0.99547935,DB00450,DB00178,2.36E-08,0.995474144,0,0,,0,0,,0,0
8.48E-07,1.77E-06,0.9954733,DB00529,DB00497,3.84E-09,0.995472456,0,0,,0,0,,0,0
4.75E-05,1.79E-07,0.9955155,DB02703,DB00652,2.13E-07,0.995468213,0,0,,0,0,,0,0
1.22E-05,1.25E-06,0.9954763,DB00450,DB00202,5.52E-08,0.995464155,0,0,,0,0,,0,0
0.000456195,2.63E-08,0.99591726,DB01032,DB00394,1.86E-06,0.995462928,0,0,,0,0,,0,0
6.24E-10,5.89E-09,0.9954625,DB01364,DB00492,2.83E-12,0.995462499,0,0,,0,0,,0,0
4.42E-07,5.70E-06,0.99546,DB01192,DB01019,2.01E-09,0.99545956,0,0,,0,0,,0,0
0.000232386,2.98E-07,0.99569017,DB00780,DB00413,1.00E-06,0.995458786,0,0,,0,0,,0,0
9.86E-09,2.37E-07,0.99545276,DB01273,DB01236,4.48E-11,0.99545275,0,0,,0,0,,0,0
1.37E-06,1.37E-06,0.9954379,DB01452,DB01244,6.25E-09,0.995436536,0,0,,0,0,,0,0
2.19E-11,8.42E-09,0.9954342,DB01364,DB00742,1.00E-13,0.9954342,0,0,,0,0,,0,0
1.09E-06,1.48E-06,0.99543226,DB00550,DB00434,4.98E-09,0.995431175,0,0,,0,0,,0,0
2.53E-06,0.000120196,0.9954335,DB01608,DB01267,1.16E-08,0.995430982,0,0,,0,0,,0,0
1.19E-06,1.85E-07,0.9954194,DB00492,DB00241,5.45E-09,0.995418215,0,0,,0,0,,0,0
5.27E-05,4.47E-07,0.9954659,DB01235,DB01184,2.39E-07,0.995413439,0,0,,0,0,,0,0
1.56E-08,1.04E-07,0.9954087,DB05266,DB00966,7.16E-11,0.995408684,0,0,,0,0,,0,0
2.09E-06,1.40E-05,0.9954104,DB01184,DB01047,9.59E-09,0.99540832,0,0,,0,0,,0,0
0.000381624,5.78E-06,0.9957872,DB01037,DB00633,1.61E-06,0.995407184,0,0,,0,0,,0,0
1.31E-05,4.52E-06,0.9954171,DB00934,DB00808,6.00E-08,0.99540406,0,0,,0,0,,0,0
6.39E-05,1.28E-06,0.9954527,DB00623,DB00202,2.91E-07,0.995389091,0,0,,0,0,,0,0
3.99E-07,1.43E-07,0.9953818,DB00935,DB00241,1.84E-09,0.995381403,0,0,,0,0,,0,0
0.001447522,7.04E-06,0.9968135,DB01184,DB00494,4.61E-06,0.995370591,0,0,,0,0,,0,0
3.77E-09,8.38E-07,0.99536973,DB00450,DB00401,1.75E-11,0.995369726,0,0,,0,0,,0,0
0.000226387,9.16E-06,0.99558794,DB06288,DB01047,9.99E-07,0.995362552,0,0,,0,0,,0,0
0.000412321,8.74E-07,0.9957664,DB00780,DB00523,1.75E-06,0.995355825,0,0,,0,0,,0,0
0.000423199,1.99E-06,0.9957659,DB01100,DB00388,1.79E-06,0.995344493,0,0,,0,0,,0,0
1.54E-06,2.10E-06,0.99534386,DB00966,DB00714,7.17E-09,0.995342327,0,0,,0,0,,0,0
0.003800893,2.41E-05,0.9991272,DB01238,DB00820,3.32E-06,0.995329624,0,0,,0,0,,0,0
2.99E-05,3.98E-05,0.99535525,DB01589,DB01182,1.39E-07,0.995325489,0,0,,0,0,,0,0
2.00E-09,1.76E-08,0.9953242,DB00966,DB00934,9.35E-12,0.995324198,0,0,,0,0,,0,0
2.39E-06,1.26E-05,0.99532384,DB00985,DB00261,1.12E-08,0.995321461,0,0,,0,0,,0,0
5.10E-05,1.65E-06,0.99537057,DB01184,DB00202,2.36E-07,0.995319806,0,0,,0,0,,0,0
6.00E-05,5.97E-05,0.99537706,DB01595,DB00492,2.77E-07,0.995317337,0,0,,0,0,,0,0
0.000953596,8.32E-06,0.9962649,DB06288,DB00178,3.56E-06,0.995314866,0,0,,0,0,,0,0
2.14E-07,8.92E-05,0.9953004,DB01544,DB00889,1.01E-09,0.995300187,0,0,,0,0,,0,0
3.15E-05,1.21E-05,0.99532276,DB00633,DB00261,1.47E-07,0.995291407,0,0,,0,0,,0,0
3.93E-05,5.02E-07,0.9953294,DB00519,DB00413,1.84E-07,0.995290284,0,0,,0,0,,0,0
0.000315876,2.68E-07,0.9956026,DB01240,DB01100,1.39E-06,0.995288113,0,0,,0,0,,0,0
2.38E-07,3.17E-07,0.99528605,DB00883,DB00802,1.12E-09,0.995285813,0,0,,0,0,,0,0
4.05E-08,2.53E-07,0.99528295,DB00966,DB00850,1.91E-10,0.99528291,0,0,,0,0,,0,0
3.89E-06,2.56E-05,0.9952821,DB01018,DB00523,1.84E-08,0.995278228,0,0,,0,0,,0,0
0.003897943,4.02E-07,0.9991722,DB01238,DB00528,3.23E-06,0.995277484,0,0,,0,0,,0,0
2.08E-07,9.75E-06,0.9952602,DB00921,DB00550,9.86E-10,0.995259993,0,0,,0,0,,0,0
1.75E-07,2.08E-07,0.99525803,DB00550,DB00542,8.30E-10,0.995257856,0,0,,0,0,,0,0
5.47E-05,2.32E-10,0.99530315,DB02703,DB02665,2.57E-07,0.995248707,0,0,,0,0,,0,0
7.52E-10,1.33E-08,0.99524456,DB04844,DB00381,3.58E-12,0.995244559,0,0,,0,0,,0,0
1.11E-07,4.49E-08,0.9952421,DB00623,DB00529,5.28E-10,0.99524199,0,0,,0,0,,0,0
0.001079187,8.62E-07,0.9963148,DB01032,DB00234,3.98E-06,0.99523959,0,0,,0,0,,0,0
2.92E-06,5.82E-07,0.9952371,DB01100,DB00275,1.39E-08,0.995234194,0,0,,0,0,,0,0
1.05E-05,1.21E-07,0.99524385,DB02703,DB01233,4.99E-08,0.9952334,0,0,,0,0,,0,0
4.23E-06,2.50E-06,0.9952369,DB01196,DB01100,2.01E-08,0.99523269,0,0,,0,0,,0,0
3.15E-05,5.03E-06,0.9952427,DB00690,DB00261,1.50E-07,0.99521135,0,0,,0,0,,0,0
2.88E-06,2.77E-06,0.99520963,DB01366,DB01100,1.38E-08,0.995206764,0,0,,0,0,,0,0
1.79E-06,1.60E-05,0.99519944,DB01198,DB00381,8.59E-09,0.995197659,0,0,,0,0,,0,0
1.73E-07,2.73E-07,0.99519324,DB00738,DB00389,8.32E-10,0.995193068,0,0,,0,0,,0,0
2.04E-06,5.63E-06,0.9951925,DB01394,DB00889,9.81E-09,0.99519047,0,0,,0,0,,0,0
0.000521657,6.97E-06,0.9957015,DB01195,DB01037,2.24E-06,0.995182085,0,0,,0,0,,0,0
2.07E-07,2.66E-07,0.99517435,DB00450,DB00377,9.99E-10,0.995174144,0,0,,0,0,,0,0
3.32E-05,4.45E-06,0.995204,DB00804,DB00555,1.59E-07,0.995170959,0,0,,0,0,,0,0
3.34E-05,1.05E-06,0.9951976,DB06288,DB00687,1.60E-07,0.99516436,0,0,,0,0,,0,0
1.84E-06,5.90E-05,0.99516594,DB00742,DB00523,8.89E-09,0.995164109,0,0,,0,0,,0,0
2.80E-05,6.86E-05,0.9951891,DB00708,DB00234,1.35E-07,0.995161235,0,0,,0,0,,0,0
6.81E-05,1.28E-07,0.99522865,DB01708,DB01032,3.25E-07,0.995160875,0,0,,0,0,,0,0
0.002611526,0.001342657,0.9977648,DB01021,DB00783,5.84E-06,0.995159111,0,0,,0,0,,0,0
0.002532961,0.000132003,0.9976788,DB00556,DB00391,5.88E-06,0.995151719,0,0,,0,0,,0,0
3.93E-07,1.12E-05,0.99515116,DB00408,DB00261,1.91E-09,0.995150769,0,0,,0,0,,0,0
0.001087871,1.08E-05,0.9962255,DB01030,DB00844,4.11E-06,0.995141735,0,0,,0,0,,0,0
0.000971395,0.000298905,0.996101,DB00968,DB00202,3.79E-06,0.995133392,0,0,,0,0,,0,0
0.002005449,4.29E-06,0.99710923,DB01367,DB00697,5.80E-06,0.995109578,0,0,,0,0,,0,0
9.18E-06,9.25E-07,0.99510777,DB06288,DB01195,4.49E-08,0.995098635,0,0,,0,0,,0,0
5.25E-06,3.11E-05,0.99509996,DB00820,DB00261,2.57E-08,0.995094736,0,0,,0,0,,0,0
0.000115648,9.17E-07,0.9951988,DB00492,DB00371,5.55E-07,0.995083707,0,0,,0,0,,0,0
9.79E-05,1.52E-06,0.9951735,DB00621,DB00178,4.73E-07,0.995076073,0,0,,0,0,,0,0
0.000265624,1.33E-05,0.9953366,DB00935,DB00647,1.24E-06,0.995072215,0,0,,0,0,,0,0
1.00E-06,6.11E-05,0.99505854,DB00470,DB00401,4.94E-09,0.995057545,0,0,,0,0,,0,0
7.09E-07,8.96E-06,0.9950558,DB00381,DB00230,3.51E-09,0.995055095,0,0,,0,0,,0,0
0.000836434,3.33E-06,0.9958876,DB06288,DB01240,3.44E-06,0.995054606,0,0,,0,0,,0,0
0.00072567,7.82E-06,0.995777,DB06288,DB01394,3.06E-06,0.995054395,0,0,,0,0,,0,0
0.000104998,9.13E-06,0.9951584,DB01590,DB00439,5.08E-07,0.99505391,0,0,,0,0,,0,0
5.91E-06,5.15E-07,0.99505913,DB00921,DB00381,2.92E-08,0.995053249,0,0,,0,0,,0,0
9.42E-07,8.29E-06,0.99505085,DB01184,DB00377,4.66E-09,0.995049913,0,0,,0,0,,0,0
3.39E-06,0.000121749,0.99504733,DB01273,DB00783,1.68E-08,0.995043957,0,0,,0,0,,0,0
2.05E-08,2.73E-07,0.9950321,DB00889,DB00275,1.02E-10,0.99503208,0,0,,0,0,,0,0
3.62E-05,0.000151263,0.99506783,DB01018,DB00261,1.79E-07,0.995031809,0,0,,0,0,,0,0
1.25E-06,3.51E-05,0.99503136,DB00401,DB00261,6.21E-09,0.995030116,0,0,,0,0,,0,0
5.60E-07,4.32E-06,0.9950159,DB00883,DB00261,2.79E-09,0.995015343,0,0,,0,0,,0,0
6.15E-06,1.42E-05,0.9950169,DB00934,DB00202,3.06E-08,0.995010781,0,0,,0,0,,0,0
3.00E-05,5.51E-06,0.9950399,DB05266,DB00967,1.49E-07,0.995010049,0,0,,0,0,,0,0
6.32E-07,1.67E-06,0.9950087,DB01380,DB01273,3.15E-09,0.995008071,0,0,,0,0,,0,0
1.57E-06,1.80E-06,0.9949981,DB00973,DB00394,7.85E-09,0.994996538,0,0,,0,0,,0,0
5.44E-06,5.07E-07,0.9949999,DB00690,DB00381,2.72E-08,0.994994487,0,0,,0,0,,0,0
1.25E-06,8.78E-06,0.9949852,DB00439,DB00433,6.27E-09,0.994983956,0,0,,0,0,,0,0
1.77E-06,7.84E-06,0.99497765,DB00829,DB00529,8.89E-09,0.994975889,0,0,,0,0,,0,0
2.25E-06,6.06E-09,0.99497485,DB00802,DB00528,1.13E-08,0.994972611,0,0,,0,0,,0,0
4.08E-08,5.78E-07,0.9949681,DB05266,DB00690,2.05E-10,0.994968059,0,0,,0,0,,0,0
4.13E-09,3.21E-07,0.9949647,DB01608,DB00450,2.08E-11,0.994964696,0,0,,0,0,,0,0
0.000158772,0.000433258,0.9951206,DB01224,DB00523,7.75E-07,0.994962603,0,0,,0,0,,0,0
2.87E-06,4.49E-05,0.9949587,DB00819,DB00181,1.45E-08,0.994955844,0,0,,0,0,,0,0
2.19E-05,0.000124558,0.9949713,DB01183,DB00687,1.10E-07,0.99494951,0,0,,0,0,,0,0
2.44E-07,2.22E-06,0.9949456,DB00889,DB00575,1.23E-09,0.994945357,0,0,,0,0,,0,0
1.47E-06,5.74E-05,0.9949458,DB00820,DB00230,7.43E-09,0.994944337,0,0,,0,0,,0,0
1.28E-06,9.66E-07,0.9949404,DB00697,DB00529,6.48E-09,0.994939126,0,0,,0,0,,0,0
2.20E-05,7.64E-06,0.99495345,DB00550,DB00494,1.11E-07,0.994931561,0,0,,0,0,,0,0
0.000571752,2.88E-07,0.9954919,DB02665,DB00547,2.58E-06,0.994922726,0,0,,0,0,,0,0
0.004077304,9.03E-05,0.99899286,DB00709,DB00391,4.11E-06,0.994919662,0,0,,0,0,,0,0
3.36E-05,2.10E-07,0.9949496,DB00780,DB00742,1.70E-07,0.99491617,0,0,,0,0,,0,0
2.98E-05,1.86E-06,0.9949439,DB00555,DB00529,1.51E-07,0.994914251,0,0,,0,0,,0,0
0.000773371,0.000709849,0.99567646,DB01041,DB00524,3.34E-06,0.994906433,0,0,,0,0,,0,0
2.19E-05,1.05E-06,0.99492574,DB00433,DB00394,1.11E-07,0.994903951,0,0,,0,0,,0,0
1.82E-06,1.17E-05,0.99490404,DB00820,DB00433,9.27E-09,0.994902229,0,0,,0,0,,0,0
3.73E-06,3.31E-07,0.9948979,DB00601,DB00255,1.90E-08,0.994894189,0,0,,0,0,,0,0
1.44E-08,9.76E-09,0.9948919,DB00519,DB00389,7.36E-11,0.994891886,0,0,,0,0,,0,0
1.51E-06,5.17E-06,0.9948736,DB01176,DB00524,7.74E-09,0.994872098,0,0,,0,0,,0,0
0.003528631,2.22E-06,0.9983885,DB00611,DB00547,5.69E-06,0.994865555,0,0,,0,0,,0,0
0.0011802,4.10E-07,0.9960263,DB00524,DB00434,4.69E-06,0.99485079,0,0,,0,0,,0,0
0.000224898,5.69E-06,0.99507326,DB01240,DB00241,1.11E-06,0.99484947,0,0,,0,0,,0,0
2.05E-06,1.31E-06,0.99484104,DB00687,DB00439,1.06E-08,0.994839001,0,0,,0,0,,0,0
5.68E-10,4.04E-06,0.99483746,DB01019,DB00709,2.93E-12,0.994837459,0,0,,0,0,,0,0
1.88E-05,3.64E-06,0.99485356,DB06701,DB01184,9.68E-08,0.994834857,0,0,,0,0,,0,0
7.48E-09,4.60E-08,0.9948211,DB00550,DB00413,3.87E-11,0.994821093,0,0,,0,0,,0,0
4.60E-08,1.46E-08,0.994819,DB01708,DB00512,2.38E-10,0.994818954,0,0,,0,0,,0,0
3.89E-07,3.63E-07,0.9948126,DB00966,DB00371,2.02E-09,0.994812213,0,0,,0,0,,0,0
1.46E-08,3.02E-06,0.99480045,DB05266,DB00909,7.59E-11,0.994800435,0,0,,0,0,,0,0
1.13E-06,7.58E-05,0.9947954,DB00709,DB00523,5.88E-09,0.994794276,0,0,,0,0,,0,0
0.001344651,0.001782748,0.99612445,DB01590,DB01021,5.21E-06,0.99478501,0,0,,0,0,,0,0
4.39E-07,1.55E-05,0.9947849,DB00862,DB00742,2.29E-09,0.994784463,0,0,,0,0,,0,0
3.28E-08,1.99E-06,0.994783,DB04844,DB00437,1.71E-10,0.994782967,0,0,,0,0,,0,0
4.38E-05,0.000292351,0.99481165,DB00819,DB00297,2.27E-07,0.994768077,0,0,,0,0,,0,0
1.65E-05,1.12E-05,0.9947842,DB00985,DB00492,8.61E-08,0.994767786,0,0,,0,0,,0,0
1.24E-09,6.38E-09,0.99476445,DB00915,DB00543,6.49E-12,0.994764449,0,0,,0,0,,0,0
0.003508378,0.000499865,0.9982522,DB00977,DB00391,6.13E-06,0.994749954,0,0,,0,0,,0,0
0.000178913,8.97E-05,0.9949279,DB01595,DB00524,9.07E-07,0.994749894,0,0,,0,0,,0,0
4.76E-06,9.00E-07,0.9947525,DB01235,DB00889,2.50E-08,0.994747765,0,0,,0,0,,0,0
0.000790256,2.22E-05,0.9955308,DB00753,DB00524,3.53E-06,0.994744076,0,0,,0,0,,0,0
2.50E-06,1.05E-06,0.99474525,DB01239,DB00178,1.31E-08,0.994742763,0,0,,0,0,,0,0
3.68E-07,5.33E-07,0.9947417,DB06288,DB00350,1.94E-09,0.994741334,0,0,,0,0,,0,0
2.79E-05,1.18E-07,0.9947619,DB01032,DB00934,1.46E-07,0.994734146,0,0,,0,0,,0,0
0.004266093,2.15E-06,0.99898,DB00844,DB00542,4.35E-06,0.994718258,0,0,,0,0,,0,0
9.84E-05,6.92E-09,0.9948053,DB02703,DB00489,5.11E-07,0.994707411,0,0,,0,0,,0,0
9.05E-05,0.00052325,0.9947923,DB00819,DB00395,4.71E-07,0.994702271,0,0,,0,0,,0,0
2.48E-07,4.91E-06,0.9947023,DB01019,DB00808,1.31E-09,0.994702053,0,0,,0,0,,0,0
4.49E-05,5.07E-05,0.9947412,DB01440,DB00819,2.36E-07,0.994696536,0,0,,0,0,,0,0
1.13E-05,5.77E-05,0.9947069,DB00356,DB00261,5.98E-08,0.99469566,0,0,,0,0,,0,0
0.003226782,4.52E-06,0.99791294,DB00967,DB00492,6.73E-06,0.994692892,0,0,,0,0,,0,0
7.85E-05,1.65E-05,0.9947641,DB01019,DB00494,4.11E-07,0.994686011,0,0,,0,0,,0,0
4.77E-07,5.61E-08,0.99468625,DB06288,DB00528,2.53E-09,0.994685776,0,0,,0,0,,0,0
6.07E-09,3.32E-07,0.99468416,DB01589,DB00529,3.23E-11,0.994684154,0,0,,0,0,,0,0
3.79E-06,2.06E-06,0.9946878,DB01100,DB00547,2.01E-08,0.99468403,0,0,,0,0,,0,0
0.001168294,1.99E-06,0.99584717,DB01238,DB01143,4.85E-06,0.994683728,0,0,,0,0,,0,0
7.30E-06,9.08E-06,0.99468476,DB01005,DB00921,3.88E-08,0.994677499,0,0,,0,0,,0,0
0.00013635,1.90E-06,0.99481285,DB00690,DB00492,7.07E-07,0.994677207,0,0,,0,0,,0,0
4.13E-06,0.00010847,0.994676,DB01198,DB01182,2.20E-08,0.994671892,0,0,,0,0,,0,0
2.36E-05,3.55E-05,0.9946932,DB00783,DB00543,1.25E-07,0.994669725,0,0,,0,0,,0,0
0.003734872,4.08E-08,0.99838805,DB01032,DB00780,6.02E-06,0.994659198,0,0,,0,0,,0,0
4.30E-05,1.91E-05,0.9947002,DB00539,DB00492,2.28E-07,0.994657428,0,0,,0,0,,0,0
0.000936259,2.32E-06,0.99558324,DB01240,DB00697,4.14E-06,0.994651116,0,0,,0,0,,0,0
0.00022288,9.16E-06,0.9948586,DB00687,DB00599,1.15E-06,0.994636866,0,0,,0,0,,0,0
5.33E-05,0.000387992,0.9946849,DB01590,DB00880,2.83E-07,0.994631883,0,0,,0,0,,0,0
5.73E-08,4.29E-08,0.994618,DB01393,DB00915,3.08E-10,0.994617943,0,0,,0,0,,0,0
7.65E-07,3.52E-06,0.9946175,DB05266,DB01452,4.12E-09,0.994616739,0,0,,0,0,,0,0
1.51E-06,6.38E-05,0.994615,DB00909,DB00523,8.13E-09,0.994613498,0,0,,0,0,,0,0
0.00011843,1.06E-06,0.9947305,DB01367,DB01195,6.24E-07,0.994612694,0,0,,0,0,,0,0
0.000108123,1.90E-05,0.99471986,DB01267,DB01030,5.71E-07,0.994612308,0,0,,0,0,,0,0
0.000691494,4.76E-07,0.99529266,DB00935,DB00492,3.26E-06,0.994604421,0,0,,0,0,,0,0
0.00023972,1.04E-05,0.9948409,DB01032,DB01008,1.24E-06,0.994602417,0,0,,0,0,,0,0
0.001096632,3.02E-07,0.99568814,DB02665,DB01380,4.73E-06,0.994596237,0,0,,0,0,,0,0
1.23E-06,9.10E-06,0.994592,DB01590,DB00450,6.65E-09,0.994590777,0,0,,0,0,,0,0
7.69E-09,1.39E-08,0.9945903,DB00490,DB00389,4.16E-11,0.994590292,0,0,,0,0,,0,0
1.90E-05,0.000150427,0.99459875,DB00819,DB00186,1.03E-07,0.994579853,0,0,,0,0,,0,0
0.000515581,2.28E-05,0.99509275,DB00524,DB00371,2.53E-06,0.994579699,0,0,,0,0,,0,0
3.46E-06,1.87E-05,0.99458236,DB01440,DB01184,1.87E-08,0.994578919,0,0,,0,0,,0,0
4.05E-08,1.32E-06,0.9945767,DB00889,DB00883,2.20E-10,0.99457666,0,0,,0,0,,0,0
7.26E-06,1.16E-05,0.99458224,DB01366,DB01182,3.93E-08,0.994575019,0,0,,0,0,,0,0
1.66E-08,1.24E-08,0.994572,DB00966,DB00623,9.01E-11,0.994571983,0,0,,0,0,,0,0
7.96E-06,1.47E-05,0.99457765,DB00687,DB00234,4.32E-08,0.994569733,0,0,,0,0,,0,0
3.84E-06,4.32E-05,0.99457103,DB00819,DB00402,2.08E-08,0.994567211,0,0,,0,0,,0,0
4.39E-06,8.42E-05,0.9945707,DB00935,DB00455,2.38E-08,0.994566334,0,0,,0,0,,0,0
0.000191241,1.99E-06,0.9947542,DB01192,DB01184,1.00E-06,0.994563962,0,0,,0,0,,0,0
2.63E-06,5.65E-07,0.9945649,DB01273,DB00255,1.43E-08,0.994562284,0,0,,0,0,,0,0
1.24E-06,2.21E-06,0.9945585,DB01184,DB00804,6.75E-09,0.994557267,0,0,,0,0,,0,0
1.04E-06,3.66E-06,0.9945516,DB00935,DB00820,5.67E-09,0.994550566,0,0,,0,0,,0,0
0.00270461,0.000768575,0.99724126,DB01267,DB00816,7.46E-06,0.994544111,0,0,,0,0,,0,0
1.84E-08,2.00E-07,0.9945368,DB01236,DB00275,1.01E-10,0.994536782,0,0,,0,0,,0,0
5.37E-08,6.40E-08,0.9945251,DB00915,DB00690,2.94E-10,0.994525047,0,0,,0,0,,0,0
1.36E-06,1.51E-05,0.99451387,DB05271,DB00542,7.46E-09,0.994512517,0,0,,0,0,,0,0
1.60E-06,1.85E-05,0.99451375,DB01184,DB00296,8.78E-09,0.994512159,0,0,,0,0,,0,0
5.14E-07,4.77E-06,0.9945104,DB06288,DB00401,2.82E-09,0.994509889,0,0,,0,0,,0,0
6.95E-06,0.000402129,0.99450606,DB00909,DB00437,3.82E-08,0.994499148,0,0,,0,0,,0,0
0.000798777,5.06E-07,0.99529195,DB01054,DB01032,3.76E-06,0.994496934,0,0,,0,0,,0,0
6.25E-07,1.39E-06,0.99449545,DB01020,DB00802,3.44E-09,0.994494828,0,0,,0,0,,0,0
0.001690718,0.000143255,0.9961784,DB00968,DB00539,6.46E-06,0.994494143,0,0,,0,0,,0,0
1.16E-09,6.83E-08,0.9944719,DB00883,DB00450,6.41E-12,0.994471899,0,0,,0,0,,0,0
6.12E-07,2.82E-05,0.99445254,DB00966,DB00455,3.40E-09,0.994451931,0,0,,0,0,,0,0
5.60E-05,0.000184238,0.9944983,DB00862,DB00647,3.08E-07,0.994442608,0,0,,0,0,,0,0
1.28E-06,2.70E-07,0.9944378,DB00973,DB00935,7.12E-09,0.994436527,0,0,,0,0,,0,0
5.08E-07,1.77E-06,0.99443394,DB00820,DB00690,2.83E-09,0.994433435,0,0,,0,0,,0,0
0.001198452,0.000271797,0.99562496,DB01236,DB00816,5.24E-06,0.994431751,0,0,,0,0,,0,0
