pMines1,p0,p1,i,j,deg,enh
4.3183565e-05,5.0365925e-06,0.99978626,DB00654,DB00630,9.230055183098372e-09,0.9997430856650552
0.0018405914,2.3931265e-05,0.999346,DB00669,DB00630,1.20374677560008e-06,0.9975066123467755
8.016825e-05,6.181002e-05,0.9980761,DB00670,DB00630,1.5423569617499827e-07,0.9979960859856962
0.0014631748,2.8163195e-05,0.99935293,DB00687,DB00630,9.467765178359589e-07,0.9978907019765179
0.0005068481,2.7537346e-05,0.9999423,DB00697,DB00630,2.9245135370025028e-08,0.9994354811451354
8.460879e-05,7.748604e-07,0.9999095,DB00708,DB00630,7.65709549499944e-09,0.9998248988670955
0.00040328503,9.4771385e-06,0.9998645,DB00709,DB00630,5.4645121564981894e-08,0.9994612696151216
9.119511e-06,2.026558e-06,0.9999703,DB00710,DB00630,2.7084947670019493e-10,0.9999611807598494
4.9829483e-05,4.1902065e-05,0.9997088,DB00720,DB00630,1.4510345449602342e-08,0.9996589850273454
9.655952e-06,5.248189e-05,0.9998578,DB00727,DB00630,1.373076374399819e-09,0.9998481454210764
0.0017775893,3.5762787e-07,0.9999002,DB00732,DB00630,1.774034121399702e-07,0.9981227881034122
3.3438206e-05,1.1056662e-05,0.9990716,DB00737,DB00630,3.1044030450401716e-08,0.9990381928380304
0.00092461705,2.9802322e-08,0.9998807,DB00742,DB00630,1.1030681406504102e-07,0.998956193256814
9.211898e-05,2.3841858e-07,0.99945235,DB00747,DB00630,5.044895939700098e-08,0.9993602814689593
4.053116e-06,4.3570995e-05,0.99793017,DB00753,DB00630,8.389261090280203e-09,0.997926125273261
9.903312e-05,3.0100346e-06,0.99752253,DB00757,DB00630,2.4535158380639816e-07,0.9974237422315838
2.5629997e-06,0.00027692318,0.9976747,DB00763,DB00630,5.9597432024099354e-09,0.9976721429600433
0.0011572242,2.7269125e-05,0.9994708,DB00780,DB00630,6.124030466400086e-07,0.9983141882030466
8.046627e-05,8.761883e-06,0.9995806,DB00796,DB00630,3.3747553637996676e-08,0.9995001674775537
0.0005584657,3.555417e-05,0.9993292,DB00802,DB00630,3.7461879155998403e-07,0.9987711089187916
0.0006200075,7.8082085e-05,0.99841225,DB00809,DB00630,9.844169081249992e-07,0.9977932269169081
0.0021347106,6.133318e-05,0.9982271,DB00813,DB00630,3.784628422739928e-06,0.9960961740284228
0.00045108795,1.4305115e-06,0.9989008,DB00819,DB00630,4.95835874639985e-07,0.9984502078858747
0.00047579408,5.6684017e-05,0.99968934,DB00820,DB00630,1.4781018889280864e-07,0.9992136937301889
0.00013187528,5.155802e-06,0.9994128,DB00829,DB00630,7.743716441600131e-08,0.9992810021571644
1.2546778e-05,1.2069941e-05,0.99906814,DB00831,DB00630,1.1691840547080082e-08,0.9990556049138405
0.00023961067,0.00761202,0.994606,DB00850,DB00630,1.2924599539800023e-06,0.9943676817899539
2.3782253e-05,8.022785e-05,0.997447,DB00862,DB00630,6.071609190900065e-08,0.9974232784630919
3.0249357e-05,9.059906e-06,0.9950224,DB00869,DB00630,1.505691994032008e-07,0.9949923012121994
1.9401312e-05,1.0371208e-05,0.9976187,DB00871,DB00630,4.6200344265600595e-08,0.9975993448883442
0.00011745095,5.364418e-07,0.99978405,DB00882,DB00630,2.536353265249586e-08,0.9996666244135326
1.1652708e-05,2.2679567e-05,0.9986906,DB00884,DB00630,1.525805585520019e-08,0.9986789625500558
3.1083822e-05,8.136034e-06,0.99822545,DB00889,DB00630,5.515979633010129e-08,0.9981944213377962
4.053116e-06,8.481741e-05,0.9971987,DB00906,DB00630,1.1353993850800027e-08,0.9971946582379938
1.7613173e-05,0.00012302399,0.9902406,DB00909,DB00630,1.7189400057619953e-07,0.9902231587210006
8.177757e-05,0.00027397275,0.99516886,DB00921,DB00630,3.950788895297964e-07,0.9950874775088895
0.00036507845,8.076429e-06,0.9989625,DB00935,DB00630,3.7876889187500896e-07,0.9985978003188919
0.00014963746,4.6938658e-05,0.9977734,DB00949,DB00630,3.3318276843599513e-07,0.9976240957227686
0.0011067092,5.066395e-06,0.9998625,DB00958,DB00630,1.5217251500001396e-07,0.998755942972515
1.6093254e-06,7.5101852e-06,0.99991035,DB00966,DB00630,1.44276022110084e-10,0.9999087408188759
7.081032e-05,7.95722e-06,0.9975141,DB00967,DB00630,1.760273744880029e-07,0.9974434657073744
0.00966242,4.4703484e-07,0.9997169,DB00977,DB00630,2.7354311019998124e-06,0.990057215431102
0.00020238757,1.4692545e-05,0.9946058,DB00979,DB00630,1.0917190300940031e-06,0.99440450414903
8.761883e-05,4.8309565e-05,0.9981264,DB00985,DB00630,1.641626398880027e-07,0.9980389453326399
0.00067815185,0.00029602647,0.99570256,DB00996,DB00630,2.91431688626399e-06,0.9950273224668863
6.109476e-06,4.827976e-06,0.9977841,DB01002,DB00630,1.3537987868400296e-08,0.9977780040619878
0.0009281337,3.027916e-05,0.99828863,DB01007,DB00630,1.5883801701689905e-06,0.9973620846801702
0.00021120906,5.9604645e-08,0.9999945,DB01013,DB00630,1.1616498299982305e-09,0.9997832921016497
8.201599e-05,2.8580427e-05,0.9977771,DB01018,DB00630,1.8231334417100224e-07,0.9976952663233442
8.624792e-05,2.9951334e-05,0.99961036,DB01020,DB00630,3.3605639548797316e-08,0.9995241456856395
0.00038936734,0.00016635656,0.99827486,DB01030,DB00630,6.717131729276054e-07,0.997886164373173
0.00013297796,9.000301e-06,0.99954724,DB01047,DB00630,6.020710116960693e-08,0.9994143222471011
0.0003157854,1.4603138e-06,0.99989676,DB01054,DB00630,3.260168469598387e-08,0.9995810072016847
3.811717e-05,0.00081023574,0.99100983,DB01062,DB00630,3.426798382189007e-07,0.9909720555098381
0.0008856356,2.8312206e-05,0.9983894,DB01069,DB00630,1.4264046973600155e-06,0.9975051908046974
0.00010764599,6.452203e-05,0.9994863,DB01071,DB00630,5.529774506299465e-08,0.9993787093077451
0.00010690093,2.208352e-05,0.9995109,DB01077,DB00630,5.2285244863002145e-08,0.9994040513552449
9.7095966e-05,5.2660704e-05,0.9964605,DB01080,DB00630,3.4367117165700277e-07,0.9963637477051716
0.00038024783,2.1189451e-05,0.9998925,DB01081,DB00630,4.0876641725014494e-08,0.9995122930466417
3.5762787e-06,5.9604645e-08,0.9997976,DB01100,DB00630,7.238388088801681e-10,0.9997940244451388
7.8469515e-05,1.5676022e-05,0.99796593,DB01114,DB00630,1.5961248637604991e-07,0.9978876200974863
0.0019412935,0.00036466122,0.99352074,DB01127,DB00630,1.2578145322809974e-05,0.9915920246453228
0.00012713671,1.5199184e-06,0.99950397,DB01175,DB00630,6.306362226129755e-08,0.9993768963536223
1.2457371e-05,1.0609627e-05,0.9980869,DB01176,DB00630,2.383219646010001e-08,0.9980744664611965
0.0002696514,1.31726265e-05,0.9998611,DB01182,DB00630,3.745457946001426e-08,0.9995914860545794
0.00030365586,0.026264966,0.9949041,DB01183,DB00630,1.5473998969740128e-06,0.9946019915398969
0.0005866289,5.8352947e-05,0.99878705,DB01184,DB00630,7.115515242549944e-07,0.9982011326515242
0.00056540966,3.620982e-05,0.99909234,DB01192,DB00630,5.131997319955868e-07,0.9985274435397321
3.629923e-05,7.7188015e-06,0.9948474,DB01196,DB00630,1.8703541249799824e-07,0.9948112878054125
0.00032109022,5.841255e-06,0.99958,DB01202,DB00630,1.3485789239999229e-07,0.9992590446378924
0.0002991557,0.0001502335,0.99870783,DB01235,DB00630,3.865600208690111e-07,0.9984090608600208
0.00014966726,1.6391277e-06,0.99974155,DB01236,DB00630,3.8681503347003166e-08,0.9995919214215033
2.9236078e-05,2.682209e-07,0.99974734,DB01239,DB00630,7.3867874674804575e-09,0.9997181113087875
4.389882e-05,2.026558e-06,0.99982333,DB01244,DB00630,7.755604529399557e-09,0.9997794389356045
0.0018751621,1.1920929e-06,0.99930036,DB01267,DB00630,1.3119384116440025e-06,0.9974265098384116
0.002005577,1.5795231e-06,0.9996916,DB01288,DB00630,6.185199467999729e-07,0.9976866415199468
0.00020825863,1.4990568e-05,0.99585223,DB01291,DB00630,8.638088977550989e-07,0.9956448351788978
0.00024178624,3.0398369e-06,0.99930006,DB01410,DB00630,1.69235860825589e-07,0.9990584429958609
0.0003338158,5.4478645e-05,0.99947524,DB01427,DB00630,1.7517317920800434e-07,0.9991415993731791
0.00015041232,5.403161e-05,0.9982072,DB01436,DB00630,2.696592072960058e-07,0.9980570573392072
2.0802021e-05,2.887845e-05,0.99652636,DB01440,DB00630,7.225873222643885e-08,0.9965056302377323
0.0012399256,3.221631e-05,0.9994614,DB01452,DB00630,6.678239281599314e-07,0.9982221422239282
0.00018537045,2.8014183e-06,0.9998233,DB01551,DB00630,3.275495851500549e-08,0.9996379623049585
0.00016576052,1.7881393e-07,0.99998546,DB01589,DB00630,2.410157960801214e-09,0.999819701890158
0.0007047951,2.8312206e-06,0.99958426,DB01590,DB00630,2.9301151487399844e-07,0.9988797579115148
4.9829483e-05,1.1920929e-06,0.9971546,DB01595,DB00630,1.417848109281999e-07,0.9971049123018109
1.8388033e-05,9.536743e-07,0.99908626,DB01608,DB00630,1.680188127341993e-08,0.9990678887688812
1.7732382e-05,7.748604e-07,0.9994849,DB01623,DB00630,9.133949968199834e-09,0.99946717675195
0.00086176395,1.5199184e-06,0.9997014,DB01708,DB00630,2.573227154700325e-07,0.9988398933727154
0.001103729,4.261732e-06,0.99901617,DB02665,DB00630,1.0858817020700208e-06,0.9979135268817021
0.00039723516,0.00016230345,0.99903136,DB04339,DB00630,3.8477786538238616e-07,0.9986345096178654
1.6391277e-06,1.8149614e-05,0.99980444,DB04540,DB00630,3.20547813011973e-10,0.9998028011928478
0.000505656,3.2782555e-07,0.9999463,DB04844,DB00630,2.7153727200022948e-08,0.9994406711537271
6.198883e-06,1.3530254e-05,0.9998702,DB05266,DB00630,8.04615013399738e-10,0.9998640019216151
4.464388e-05,2.592802e-06,0.9984283,DB05271,DB00630,7.016678619599793e-08,0.9983837262867862
0.0013670921,3.6358833e-06,0.9967647,DB06262,DB00630,4.422953071130071e-06,0.9954020308530711
0.00044041872,6.2286854e-06,0.99801946,DB06288,DB00630,8.722668917088134e-07,0.9975799135468917
0.0001322627,5.155802e-06,0.995065,DB06694,DB00630,6.52716424500003e-07,0.9949333900164244
0.001232624,6.097555e-05,0.9988483,DB06701,DB00630,1.4196130607999727e-06,0.9976170956130608
0.0010175407,0.00056645274,0.9922681,DB06781,DB00630,7.867522938330013e-06,0.9912584268229383
0.0030991137,0.0026850402,0.9936236,DB00633,DB00631,1.976118859667984e-05,0.9905442474885967
0.00025960803,0.00014197826,0.9997194,DB00654,DB00631,7.28460132179907e-08,0.9994598648160132
0.0042783916,0.0005354881,0.9984048,DB00669,DB00631,6.82489028032008e-06,0.9941332332902804
0.0006894469,0.0002811551,0.9999343,DB00697,DB00631,4.5296661329963014e-08,0.9992448983966614
0.00092461705,1.8626451e-05,0.99990606,DB00708,DB00631,8.685852567696215e-08,0.9989815298085257
0.0016609728,0.0001693964,0.9998565,DB00709,DB00631,2.383495967999387e-07,0.9981957655495969
0.00018110871,4.8279762e-05,0.9999465,DB00710,DB00631,9.689315985007177e-09,0.999765400979316
8.788705e-05,0.00047421455,0.99988425,DB00727,DB00631,1.0172926037497367e-08,0.9997963731229261
0.0033548474,1.2874603e-05,0.9996561,DB00732,DB00631,1.153732020859841e-06,0.9963024063320208
7.715821e-05,0.00012126565,0.99725616,DB00737,DB00631,2.1170978292640407e-07,0.9971792134997829
0.0018918216,8.6426735e-07,0.9998252,DB00742,DB00631,3.3069041568005764e-07,0.9979337090904157
0.00083726645,0.00015306473,0.9935598,DB00757,DB00631,5.392163391290006e-06,0.9927279257133912
0.0028254688,0.00017428398,0.999441,DB00796,DB00631,1.5794370591999327e-06,0.9966171106370593
0.0039322674,0.004415363,0.9957081,DB00809,DB00631,1.687689845406006e-05,0.9917927094984541
0.0011936426,4.8607588e-05,0.9957141,DB00819,DB00631,5.115832819339945e-06,0.9945255732328194
0.0017524064,0.00076669455,0.9996961,DB00820,DB00631,5.325563049600413e-07,0.997944226156305
8.994341e-05,0.0009460449,0.9971298,DB00831,DB00631,2.5815557538200404e-07,0.9970401147455753
0.0029969215,0.0018668771,0.997082,DB00852,DB00631,8.745016936999927e-06,0.9940938235169371
0.000102072954,0.00059878826,0.9988761,DB00862,DB00631,1.1471979300059547e-07,0.998774141765793
0.00018203259,0.0005660653,0.99719536,DB00869,DB00631,5.105358832176045e-07,0.9970138379458832
0.00057017803,2.6255846e-05,0.99975604,DB00882,DB00631,1.3910063219882453e-07,0.9991860010706322
7.376075e-05,8.970499e-05,0.9995824,DB00883,DB00631,3.080248920000132e-08,0.9995086700524892
0.00011584163,0.0020978153,0.9954396,DB00884,DB00631,5.282841694520022e-07,0.9953242866541694
0.00016212463,0.00039586425,0.9944968,DB00889,DB00631,8.922042638160068e-07,0.9943355675742638
1.7285347e-05,0.00015729666,0.9979535,DB00906,DB00631,3.537446263549916e-08,0.9979362500274627
4.3064356e-05,0.0012250245,0.9916363,DB00909,DB00631,3.6017735427719886e-07,0.9915935958213543
0.0012638867,5.042553e-05,0.9988977,DB00935,DB00631,1.3931823094100005e-06,0.9976352064823094
0.0071216226,0.0002476275,0.99937296,DB00958,DB00631,4.465542235104165e-06,0.992255802942235
2.3126602e-05,0.00039616227,0.999377,DB00966,DB00631,1.4407873046000928e-08,0.999353887805873
5.2452087e-05,0.00042682886,0.99819475,DB00980,DB00631,9.468913005674899e-08,0.9981423926021301
0.00011149049,1.731515e-05,0.9999281,DB00985,DB00631,8.016166231001519e-09,0.9998166175261662
4.595518e-05,0.00011307001,0.9932498,DB01002,DB00631,3.1020665603600183e-07,0.993204155026656
0.00066384673,1.1831522e-05,0.9999677,DB01013,DB00631,2.144224937899012e-08,0.9993038747122495
0.0003567934,0.00024089217,0.99766314,DB01018,DB00631,8.337762247239987e-07,0.9973071803762247
0.00023385882,0.0012725294,0.9997256,DB01020,DB00631,6.417086020800187e-08,0.9994918053508601
0.00030764937,0.0016752481,0.99094987,DB01047,DB00631,2.784266792918097e-06,0.9906450048967929
0.0004875362,6.54161e-05,0.99969554,DB01054,DB00631,1.4843527145197606e-07,0.9992081522352715
0.001396209,8.59499e-05,0.99559814,DB01069,DB00631,6.1459165487399716e-06,0.9942080769165488
0.00033190846,0.0004258752,0.9982592,DB01071,DB00631,5.777862471679956e-07,0.9979278693262472
0.0028241575,0.00033897161,0.99938154,DB01081,DB00631,1.7466284474499643e-06,0.9965591291284475
4.6014786e-05,4.23193e-06,0.9994042,DB01100,DB00631,2.741560949880162e-08,0.9993582126296094
0.00045475364,7.7843666e-05,0.9977813,DB01175,DB00631,1.0089619010680082e-06,0.997327555321901
3.400445e-05,0.00042408705,0.9947376,DB01176,DB00631,1.7894501768e-07,0.9947037744950177
0.00045064092,0.00026801229,0.9995674,DB01182,DB00631,1.9494726199200234e-07,0.999116954027262
0.00048431754,0.039660186,0.9972249,DB01183,DB00631,1.3440296052540147e-06,0.9967419264896052
0.0020890236,0.00012516975,0.9997359,DB01184,DB00631,5.517111327599777e-07,0.9976474281111328
0.004965216,0.00020354986,0.9997369,DB01192,DB00631,1.3063483295998043e-06,0.9947729903483297
9.10759e-05,0.0015628636,0.99669343,DB01198,DB00631,3.011488386630008e-07,0.9966026552488386
0.0020025373,8.0764294e-05,0.9996958,DB01202,DB00631,6.091718466599534e-07,0.9976938718718467
0.0007660091,0.00021708012,0.99408066,DB01224,DB00631,4.534268305994039e-06,0.993319185168306
0.00199306,0.0026576817,0.9995941,DB01235,DB00631,8.089830539999184e-07,0.997601848983054
0.00086930394,8.404255e-05,0.99951184,DB01236,DB00631,4.24359411350365e-07,0.9986429604194115
8.067489e-05,6.5267086e-06,0.99950135,DB01239,DB00631,4.022853389850362e-08,0.9994207153385339
0.00055244565,3.579259e-05,0.9997981,DB01244,DB00631,1.1153877673498736e-07,0.9992457658887768
0.00523147,2.7537346e-05,0.998696,DB01288,DB00631,6.821836879999853e-06,0.99347135183688
0.00075277686,0.0005328059,0.99426794,DB01410,DB00631,4.314962128131629e-06,0.9935194781021282
0.0008973479,0.0020668209,0.9982271,DB01427,DB00631,1.5909080919099697e-06,0.997331343008092
0.0054363906,0.00032266974,0.9990723,DB01452,DB00631,5.0433395596198685e-06,0.9936409527395597
0.0014044642,6.172061e-05,0.99984753,DB01551,DB00631,2.1413865657394402e-07,0.9984432799386567
0.00089788437,4.3720007e-05,0.9948894,DB01558,DB00631,4.588727861321969e-06,0.9939961043578613
0.00050216913,6.1661005e-05,0.99315906,DB01588,DB00631,3.435308888182209e-06,0.9926603261788881
0.00087350607,2.682209e-06,0.9999843,DB01589,DB00631,1.3714045298957952e-08,0.9991108076440454
0.00017148256,1.9282103e-05,0.9987917,DB01608,DB00631,2.0720237724800873e-07,0.9986204246423772
0.00017619133,9.715557e-06,0.9993453,DB01623,DB00631,1.1535246375100142e-07,0.9991692240224638
0.0029686987,9.059906e-05,0.99959564,DB01708,DB00631,1.2004230063319776e-06,0.9966281417230063
0.0020094812,0.0028384626,0.996035,DB04339,DB00631,7.967592957999992e-06,0.994033486392958
0.0016067922,3.3080578e-06,0.9998275,DB04844,DB00631,2.7717165450003193e-07,0.9982209849716545
3.2275915e-05,0.0006932318,0.99905765,DB05266,DB00631,3.041520850024938e-08,0.9990254045002085
0.00036978722,6.842613e-05,0.9965372,DB05271,DB00631,1.2804991854159956e-06,0.9961686932791854
0.0011283457,8.314848e-06,0.9998563,DB06288,DB00631,1.6214327708996485e-07,0.9987281164432772
0.0001835525,3.46303e-05,0.9992294,DB06694,DB00631,1.4144555649999168e-07,0.9990459889455565
1.6748905e-05,5.722046e-06,0.9998795,DB00654,DB00633,2.0182430524994615e-09,0.999862753113243
0.0004120767,4.774332e-05,0.99967015,DB00669,DB00633,1.3592349949498554e-07,0.9992582092234995
0.000110805035,1.1742115e-05,0.99989617,DB00709,DB00633,1.1504886784052987e-08,0.9997853764698867
7.212162e-06,6.0498714e-06,0.9999529,DB00710,DB00633,3.3969283019975924e-10,0.9999456881776929
0.0009871423,1.9967556e-06,0.9999447,DB00732,DB00633,5.4588969189980616e-08,0.9989576122889693
8.434057e-06,6.0498714e-06,0.992705,DB00757,DB00633,6.152644581500043e-08,0.9926966274694458
0.00045135617,5.7905912e-05,0.99993336,DB00820,DB00633,3.007837516880302e-08,0.9994820339083751
0.00035876036,0.00011605024,0.9988345,DB00852,DB00633,4.181351995800149e-07,0.9984761577751995
1.0728836e-05,0.00014159083,0.999348,DB00862,DB00633,6.995201071999849e-09,0.9993372781592011
7.897615e-06,2.387166e-05,0.99916255,DB00869,DB00633,6.6138576817501365e-09,0.9991546589988577
2.3066998e-05,9.834766e-07,0.9998997,DB00882,DB00633,2.313619899401225e-09,0.9998766353156198
1.335144e-05,0.00017145276,0.9987135,DB00884,DB00633,1.7176627559999576e-08,0.9987001657366276
0.00018361211,5.096197e-06,0.99976397,DB00935,DB00633,4.3337966323309865e-08,0.9995804012279663
0.0004963279,2.0861626e-05,0.9997616,DB00958,DB00633,1.1832457135998608e-07,0.9992653904245714
9.1552734e-05,3.5762787e-07,0.9999914,DB01013,DB00633,7.873535124023121e-10,0.9998998480533535
0.00017085671,0.00043326616,0.99878824,DB01030,DB00633,2.0703732690960104e-07,0.998617590327327
4.4196844e-05,0.000105679035,0.9964392,DB01047,DB00633,1.5737612211520134e-07,0.9963951605321221
5.236268e-05,5.722046e-06,0.9998559,DB01054,DB00633,7.545462187998972e-09,0.9998035448654622
2.0235777e-05,4.4554472e-05,0.99953365,DB01071,DB00633,9.436954603948963e-09,0.9995134236599545
9.49204e-05,5.9902668e-05,0.9998845,DB01184,DB00633,1.0963306200004378e-08,0.9997895905633061
2.4735928e-05,5.811453e-06,0.99981785,DB01244,DB00633,4.505649285199803e-09,0.9997931185776493
0.0014683306,2.682209e-06,0.9997598,DB01288,DB00633,3.5269301012003487e-07,0.9982918220930102
8.657575e-05,1.6659498e-05,0.99916214,DB01410,DB00633,7.253835789499724e-08,0.9990756367883579
0.000119775534,8.869171e-05,0.99953514,DB01427,DB00633,5.5678854735241365e-08,0.9994154201448547
0.00046929717,3.427267e-06,0.9996705,DB01590,DB00633,1.5463341751499183e-07,0.9992013574634175
1.4334917e-05,7.1525574e-07,0.99949235,DB01608,DB00633,7.277120615049579e-09,0.9994780223601206
0.00027298927,4.261732e-06,0.999851,DB01708,DB00633,4.067540122998764e-08,0.9995780514054013
0.00055512786,0.00025317073,0.999233,DB04339,DB00633,4.25783068619979e-07,0.9986782979230686
5.6922436e-06,2.849102e-05,0.9998019,DB05266,DB00633,1.1276334571598796e-09,0.9997962088840334
5.0723553e-05,2.2947788e-05,0.9945675,DB06694,DB00633,2.7555570167249756e-07,0.9945170520027018
0.0054276884,0.00017476082,0.99751186,DB06701,DB00633,1.3504848615575849e-05,0.9920976764486157
0.0005748272,0.00015863776,0.99412495,DB01589,DB00640,3.377138541359996e-06,0.9935534999385414
0.00010997057,0.0001386404,0.99719036,DB00654,DB00643,3.0897771229479416e-07,0.9970806984077124
0.0006481707,0.0004633963,0.9991223,DB00697,DB00643,5.688994233899878e-07,0.9984746981994234
0.00035488605,2.554059e-05,0.9991546,DB00708,DB00643,3.0002066666999866e-07,0.9988000139706666
