518,DB00181,DB01032,-1
519,DB00181,DB01041,1
520,DB00181,DB01065,1
521,DB00181,DB01068,1
522,DB00181,DB01069,1
523,DB00181,DB01080,1
524,DB00181,DB01081,1
525,DB00181,DB01100,1
526,DB00181,DB01106,1
527,DB00181,DB01114,1
528,DB00181,DB01173,1
529,DB00181,DB01175,1
530,DB00181,DB01176,1
531,DB00181,DB01189,1
532,DB00181,DB01192,1
533,DB00181,DB01198,1
534,DB00181,DB01202,1
535,DB00181,DB01215,1
536,DB00181,DB01219,1
537,DB00181,DB01221,1
538,DB00181,DB01224,1
539,DB00181,DB01235,1
540,DB00181,DB01236,1
541,DB00181,DB01238,1
542,DB00181,DB01239,1
543,DB00181,DB01267,1
544,DB00181,DB01440,1
545,DB00181,DB01452,1
546,DB00181,DB01544,1
547,DB00181,DB01545,1
548,DB00181,DB01551,1
549,DB00181,DB01558,1
550,DB00181,DB01563,1
551,DB00181,DB01588,1
552,DB00181,DB01589,1
553,DB00181,DB01595,1
554,DB00181,DB01623,1
555,DB00181,DB02665,1
556,DB00181,DB02701,-1
557,DB00181,DB04165,1
558,DB00181,DB04844,1
559,DB00181,DB05271,1
560,DB00181,DB06288,1
561,DB00181,DB06700,1
562,DB00181,DB08801,1
563,DB00182,DB00191,1
564,DB00182,DB00211,1
565,DB00182,DB00213,1
566,DB00182,DB00327,1
567,DB00182,DB00338,1
568,DB00182,DB00341,-1
569,DB00182,DB00363,-1
570,DB00182,DB00366,-1
571,DB00182,DB00368,1
572,DB00182,DB00388,1
573,DB00182,DB00391,-1
574,DB00182,DB00408,-1
575,DB00182,DB00427,-1
576,DB00182,DB00433,-1
577,DB00182,DB00434,-1
578,DB00182,DB00450,-1
579,DB00182,DB00454,1
580,DB00182,DB00455,-1
581,DB00182,DB00470,1
582,DB00182,DB00497,1
583,DB00182,DB00557,-1
584,DB00182,DB00568,-1
585,DB00182,DB00593,-1
586,DB00182,DB00601,1
587,DB00182,DB00611,1
588,DB00182,DB00623,-1
589,DB00182,DB00647,1
590,DB00182,DB00652,1
591,DB00182,DB00668,1
592,DB00182,DB00679,1
593,DB00182,DB00708,1
594,DB00182,DB00736,1
595,DB00182,DB00737,-1
596,DB00182,DB00740,1
597,DB00182,DB00751,-1
598,DB00182,DB00780,1
599,DB00182,DB00802,1
600,DB00182,DB00813,1
601,DB00182,DB00816,1
602,DB00182,DB00819,-1
603,DB00182,DB00831,-1
604,DB00182,DB00841,1
605,DB00182,DB00844,1
606,DB00182,DB00850,-1
607,DB00182,DB00852,1
608,DB00182,DB00871,1
609,DB00182,DB00879,-1
610,DB00182,DB00920,-1
611,DB00182,DB00921,1
612,DB00182,DB00927,-1
613,DB00182,DB00935,1
614,DB00182,DB00967,-1
615,DB00182,DB00985,-1
616,DB00182,DB00988,1
617,DB00182,DB01037,1
618,DB00182,DB01069,-1
619,DB00182,DB01071,-1
620,DB00182,DB01081,1
621,DB00182,DB01100,-1
622,DB00182,DB01106,-1
623,DB00182,DB01114,-1
624,DB00182,DB01129,1
625,DB00182,DB01156,-1
626,DB00182,DB01171,1
627,DB00182,DB01176,-1
628,DB00182,DB01192,1
629,DB00182,DB01193,1
630,DB00182,DB01224,-1
631,DB00182,DB01238,-1
632,DB00182,DB01239,-1
633,DB00182,DB01267,-1
634,DB00182,DB01288,1
635,DB00182,DB01364,1
636,DB00182,DB01366,1
637,DB00182,DB01367,1
638,DB00182,DB01377,-1
639,DB00182,DB01407,1
640,DB00182,DB01452,1
641,DB00182,DB01551,1
642,DB00182,DB01577,1
643,DB00182,DB01608,-1
644,DB00182,DB01620,-1
645,DB00182,DB01623,-1
646,DB00182,DB02665,1
647,DB00182,DB02701,-1
648,DB00182,DB04165,1
649,DB00182,DB06148,-1
650,DB00182,DB06288,-1
651,DB00182,DB07615,-1
652,DB00182,DB08801,-1
653,DB00184,DB00158,-1
654,DB00184,DB00177,-1
655,DB00184,DB00213,-1
656,DB00184,DB00273,-1
657,DB00184,DB00300,-1
658,DB00184,DB00338,-1
659,DB00184,DB00356,-1
660,DB00184,DB00358,1
661,DB00184,DB00363,-1
662,DB00184,DB00371,-1
663,DB00184,DB00379,-1
664,DB00184,DB00446,-1
665,DB00184,DB00470,-1
666,DB00184,DB00471,-1
667,DB00184,DB00489,1
668,DB00184,DB00514,-1
669,DB00184,DB00521,1
670,DB00184,DB00526,-1
671,DB00184,DB00531,-1
672,DB00184,DB00545,1
673,DB00184,DB00549,-1
674,DB00184,DB00568,-1
675,DB00184,DB00593,-1
676,DB00184,DB00604,-1
677,DB00184,DB00612,1
678,DB00184,DB00633,-1
679,DB00184,DB00640,1
680,DB00184,DB00648,-1
681,DB00184,DB00674,1
682,DB00184,DB00679,-1
683,DB00184,DB00690,-1
684,DB00184,DB00736,-1
685,DB00184,DB00745,-1
686,DB00184,DB00753,-1
687,DB00184,DB00755,-1
688,DB00184,DB00758,-1
689,DB00184,DB00811,-1
690,DB00184,DB00822,-1
691,DB00184,DB00843,1
692,DB00184,DB00851,-1
693,DB00184,DB00859,1
694,DB00184,DB00918,-1
695,DB00184,DB00949,-1
696,DB00184,DB00960,1
697,DB00184,DB00983,-1
698,DB00184,DB00989,1
699,DB00184,DB01006,-1
700,DB00184,DB01029,-1
701,DB00184,DB01037,-1
702,DB00184,DB01041,-1
703,DB00184,DB01043,1
704,DB00184,DB01085,-1
705,DB00184,DB01095,-1
706,DB00184,DB01129,-1
707,DB00184,DB01132,-1
708,DB00184,DB01156,-1
709,DB00184,DB01171,-1
710,DB00184,DB01181,-1
711,DB00184,DB01193,1
712,DB00184,DB01198,-1
713,DB00184,DB01203,1
714,DB00184,DB01210,1
715,DB00184,DB01223,-1
716,DB00184,DB01236,-1
717,DB00184,DB01273,1
718,DB00184,DB01274,-1
719,DB00184,DB01296,-1
720,DB00184,DB01400,1
721,DB00184,DB01544,-1
722,DB00184,DB01589,1
723,DB00184,DB02703,1
724,DB00184,DB05109,-1
725,DB00184,DB06712,-1
726,DB00184,DB08801,1
727,DB00185,DB00358,1
728,DB00185,DB00363,-1
729,DB00185,DB00373,1
730,DB00185,DB00489,1
731,DB00185,DB00521,1
732,DB00185,DB00545,1
733,DB00185,DB00607,-1
734,DB00185,DB00612,1
735,DB00185,DB00648,-1
736,DB00185,DB00660,-1
737,DB00185,DB00674,1
738,DB00185,DB00679,-1
739,DB00185,DB00745,-1
740,DB00185,DB00775,-1
741,DB00185,DB00811,-1
742,DB00185,DB00843,1
743,DB00185,DB00879,-1
744,DB00185,DB00960,1
745,DB00185,DB00989,1
746,DB00185,DB01043,1
747,DB00185,DB01156,-1
748,DB00185,DB01193,1
749,DB00185,DB01203,1
750,DB00185,DB01210,1
751,DB00185,DB01400,1
752,DB00185,DB01563,-1
753,DB00185,DB02701,-1
754,DB00185,DB02703,1
755,DB00186,DB00181,1
756,DB00186,DB00230,1
757,DB00186,DB00231,1
758,DB00186,DB00241,1
759,DB00186,DB00273,1
760,DB00186,DB00277,-1
761,DB00186,DB00292,1
762,DB00186,DB00296,1
763,DB00186,DB00297,1
764,DB00186,DB00313,1
765,DB00186,DB00323,1
766,DB00186,DB00327,1
767,DB00186,DB00341,1
768,DB00186,DB00356,1
769,DB00186,DB00358,-1
770,DB00186,DB00363,1
771,DB00186,DB00366,1
772,DB00186,DB00371,1
773,DB00186,DB00391,1
774,DB00186,DB00395,1
775,DB00186,DB00402,1
776,DB00186,DB00408,1
777,DB00186,DB00413,1
778,DB00186,DB00423,1
779,DB00186,DB00425,1
780,DB00186,DB00427,1
781,DB00186,DB00433,1
782,DB00186,DB00434,1
783,DB00186,DB00450,1
784,DB00186,DB00454,1
785,DB00186,DB00455,1
786,DB00186,DB00470,1
787,DB00186,DB00475,1
788,DB00186,DB00490,1
789,DB00186,DB00494,1
790,DB00186,DB00497,1
791,DB00186,DB00543,1
792,DB00186,DB00555,1
793,DB00186,DB00557,1
794,DB00186,DB00575,1
795,DB00186,DB00593,1
796,DB00186,DB00599,1
797,DB00186,DB00611,1
798,DB00186,DB00623,1
799,DB00186,DB00628,1
800,DB00186,DB00633,1
801,DB00186,DB00647,1
802,DB00186,DB00648,1
803,DB00186,DB00651,-1
804,DB00186,DB00652,1
805,DB00186,DB00656,1
806,DB00186,DB00660,1
807,DB00186,DB00679,1
808,DB00186,DB00690,1
809,DB00186,DB00697,1
810,DB00186,DB00708,1
811,DB00186,DB00737,1
812,DB00186,DB00740,1
813,DB00186,DB00747,1
814,DB00186,DB00753,1
815,DB00186,DB00775,-1
816,DB00186,DB00802,1
817,DB00186,DB00813,1
818,DB00186,DB00818,1
819,DB00186,DB00829,1
820,DB00186,DB00831,1
821,DB00186,DB00842,1
822,DB00186,DB00844,1
823,DB00186,DB00850,1
824,DB00186,DB00859,1
825,DB00186,DB00879,-1
826,DB00186,DB00906,1
827,DB00186,DB00909,1
828,DB00186,DB00921,1
829,DB00186,DB00934,1
830,DB00186,DB00949,1
831,DB00186,DB00961,1
832,DB00186,DB00962,1
833,DB00186,DB00967,1
834,DB00186,DB00980,1
835,DB00186,DB00985,1
836,DB00186,DB00996,1
837,DB00186,DB01002,1
838,DB00186,DB01018,1
839,DB00186,DB01032,1
840,DB00186,DB01041,1
841,DB00186,DB01065,1
842,DB00186,DB01068,1
843,DB00186,DB01069,1
844,DB00186,DB01080,1
845,DB00186,DB01081,1
846,DB00186,DB01083,-1
847,DB00186,DB01100,1
848,DB00186,DB01106,1
849,DB00186,DB01114,1
850,DB00186,DB01173,1
851,DB00186,DB01175,1
852,DB00186,DB01176,1
853,DB00186,DB01189,1
854,DB00186,DB01192,1
855,DB00186,DB01198,1
856,DB00186,DB01202,1
857,DB00186,DB01215,1
858,DB00186,DB01219,1
859,DB00186,DB01221,1
860,DB00186,DB01223,-1
861,DB00186,DB01224,1
862,DB00186,DB01235,1
863,DB00186,DB01236,1
864,DB00186,DB01238,1
865,DB00186,DB01239,1
866,DB00186,DB01267,1
867,DB00186,DB01440,1
868,DB00186,DB01452,1
869,DB00186,DB01544,1
870,DB00186,DB01545,1
871,DB00186,DB01551,1
872,DB00186,DB01558,1
873,DB00186,DB01563,1
874,DB00186,DB01588,1
875,DB00186,DB01589,1
876,DB00186,DB01595,1
877,DB00186,DB01623,1
878,DB00186,DB02665,1
879,DB00186,DB02701,-1
880,DB00186,DB02703,-1
881,DB00186,DB04165,1
882,DB00186,DB04844,1
883,DB00186,DB05271,1
884,DB00186,DB06148,-1
885,DB00186,DB06288,1
886,DB00186,DB06700,1
887,DB00186,DB08801,1
888,DB00190,DB06262,-1
889,DB00191,DB00182,1
890,DB00191,DB00211,1
891,DB00191,DB00327,1
892,DB00191,DB00341,-1
893,DB00191,DB00363,-1
894,DB00191,DB00366,-1
895,DB00191,DB00368,1
896,DB00191,DB00388,1
897,DB00191,DB00391,-1
898,DB00191,DB00408,-1
899,DB00191,DB00427,-1
900,DB00191,DB00433,-1
901,DB00191,DB00434,-1
902,DB00191,DB00450,-1
903,DB00191,DB00454,1
904,DB00191,DB00455,-1
905,DB00191,DB00470,1
906,DB00191,DB00497,1
907,DB00191,DB00557,-1
908,DB00191,DB00568,-1
909,DB00191,DB00593,-1
910,DB00191,DB00601,1
911,DB00191,DB00611,1
912,DB00191,DB00623,-1
913,DB00191,DB00647,1
914,DB00191,DB00652,1
915,DB00191,DB00668,1
916,DB00191,DB00679,1
917,DB00191,DB00708,1
918,DB00191,DB00737,-1
919,DB00191,DB00751,-1
920,DB00191,DB00780,1
921,DB00191,DB00802,1
922,DB00191,DB00813,1
923,DB00191,DB00816,1
924,DB00191,DB00819,-1
925,DB00191,DB00831,-1
926,DB00191,DB00841,1
927,DB00191,DB00844,1
928,DB00191,DB00850,-1
929,DB00191,DB00852,1
930,DB00191,DB00871,1
931,DB00191,DB00920,-1
932,DB00191,DB00921,1
933,DB00191,DB00927,-1
934,DB00191,DB00935,1
935,DB00191,DB00967,-1
936,DB00191,DB00985,-1
937,DB00191,DB00988,1
938,DB00191,DB01037,1
939,DB00191,DB01069,-1
940,DB00191,DB01071,-1
941,DB00191,DB01081,1
942,DB00191,DB01100,-1
943,DB00191,DB01106,-1
944,DB00191,DB01114,-1
945,DB00191,DB01171,1
946,DB00191,DB01176,-1
947,DB00191,DB01192,1
948,DB00191,DB01193,1
949,DB00191,DB01224,-1
950,DB00191,DB01238,-1
951,DB00191,DB01239,-1
952,DB00191,DB01267,-1
953,DB00191,DB01288,1
954,DB00191,DB01364,1
955,DB00191,DB01366,1
956,DB00191,DB01367,1
957,DB00191,DB01377,-1
958,DB00191,DB01407,1
959,DB00191,DB01452,1
960,DB00191,DB01551,1
961,DB00191,DB01577,1
962,DB00191,DB01608,-1
963,DB00191,DB01620,-1
964,DB00191,DB01623,-1
965,DB00191,DB02665,1
966,DB00191,DB06148,-1
967,DB00191,DB06288,-1
968,DB00191,DB07615,-1
969,DB00191,DB08801,-1
970,DB00197,DB00177,-1
971,DB00197,DB00213,-1
972,DB00197,DB00214,-1
973,DB00197,DB00230,1
974,DB00197,DB00273,-1
975,DB00197,DB00294,-1
